"","claim_no","pmt_no","occurrence_period","occurrence_time","claim_size","notidel","setldel","payment_time","payment_period","payment_size","payment_inflated","payment_delay"
"30",6,4,1,0.62624534452334,25381.2015577064,1.4779049096403,4.78517764504711,6.05521809406544,7,17363.6278302828,25343.9488673717,1.18120539571547
"31",6,5,1,0.62624534452334,25381.2015577064,1.4779049096403,4.78517764504711,6.88932789921074,7,1536.33438795119,2362.34253599227,0.834109805145303
"32",7,1,1,0.217157698236406,737645.049017927,2.35048999144855,31.0056627062662,6.87941207111497,7,8474.41452500798,8768.00391399133,4.31176438143001
"33",7,2,1,0.217157698236406,737645.049017927,2.35048999144855,31.0056627062662,8.41115386106593,9,7351.03222716726,7663.59717562026,1.53174178995097
"34",7,3,1,0.217157698236406,737645.049017927,2.35048999144855,31.0056627062662,10.4458899724249,11,7636.04768093088,8041.32737975229,2.03473611135898
"35",7,4,1,0.217157698236406,737645.049017927,2.35048999144855,31.0056627062662,14.0177896270648,15,7118.41477819836,7629.95786498689,3.57189965463989
"36",7,5,1,0.217157698236406,737645.049017927,2.35048999144855,31.0056627062662,16.2883286634654,17,6970.25767906769,7555.60837992611,2.27053903640058
"37",7,6,1,0.217157698236406,737645.049017927,2.35048999144855,31.0056627062662,19.3584466171604,20,8455.74556780279,9306.22177938846,3.07011795369501
"38",7,7,1,0.217157698236406,737645.049017927,2.35048999144855,31.0056627062662,22.2654857987074,23,8231.49058699723,9190.73483800677,2.90703918154699
"39",7,8,1,0.217157698236406,737645.049017927,2.35048999144855,31.0056627062662,25.2392611192157,26,7461.35538018793,8454.40835677996,2.97377532050829
"40",7,9,1,0.217157698236406,737645.049017927,2.35048999144855,31.0056627062662,29.076733137983,30,6856.77873206652,7918.38037018414,3.83747201876735
"41",7,10,1,0.217157698236406,737645.049017927,2.35048999144855,31.0056627062662,32.3953023707103,33,594678.650084084,698125.719544256,3.31856923272729
"42",7,11,1,0.217157698236406,737645.049017927,2.35048999144855,31.0056627062662,33.5733103959511,34,74410.8617764166,87865.9063648792,1.17800802524082
"43",8,1,1,0.216567310970277,914.999385317056,3.87752614652598,0.455707503566066,4.3590763869744,5,481.436603538724,653.933093020443,0.264982929478151
"44",8,2,1,0.216567310970277,914.999385317056,3.87752614652598,0.455707503566066,4.54980096106232,5,433.562781778332,596.849943668059,0.190724574087915
"45",9,1,1,0.388945028651506,252648.34712316,1.11388674338382,8.97194467910575,3.36652227934446,4,11421.6065636056,11613.5598807627,1.86369050730914
"46",9,2,1,0.388945028651506,252648.34712316,1.11388674338382,8.97194467910575,5.1414358964333,6,12343.8045842925,12662.0302203603,1.77491361708884
"47",9,3,1,0.388945028651506,252648.34712316,1.11388674338382,8.97194467910575,7.52509012859309,8,11466.1268467372,11901.3440138499,2.38365423215979
"48",9,4,1,0.388945028651506,252648.34712316,1.11388674338382,8.97194467910575,9.7399545354312,10,193980.840151243,203563.615816511,2.21486440683811
"49",9,5,1,0.388945028651506,252648.34712316,1.11388674338382,8.97194467910575,10.4747764511411,11,23435.9689772819,24683.3518318563,0.734821915709873
"50",10,1,1,0.942455691983923,129154.978521579,1.56710427780783,6.25634327669015,5.03212263118674,6,9655.04604305504,11154.0304748924,2.52256266139499
"51",10,2,1,0.942455691983923,129154.978521579,1.56710427780783,6.25634327669015,6.26339394424858,7,8603.39487233503,10296.3525109749,1.23127131306184
"52",10,3,1,0.942455691983923,129154.978521579,1.56710427780783,6.25634327669015,8.07441874900131,9,95866.4252507806,120847.384124133,1.81102480475273
"53",10,4,1,0.942455691983923,129154.978521579,1.56710427780783,6.25634327669015,8.7659032464819,9,15030.112355408,19326.1664516088,0.691484497480594
"54",11,1,1,0.962608013767749,80201.2921797119,1.00489007608759,11.3695582324909,5.6016024875201,6,8552.58556343582,10989.3414286687,3.63410439766476
"55",11,2,1,0.962608013767749,80201.2921797119,1.00489007608759,11.3695582324909,9.56553237396726,10,12134.7250048434,18618.6494719649,3.96392988644716
"56",11,3,1,0.962608013767749,80201.2921797119,1.00489007608759,11.3695582324909,12.3283116027438,13,52361.8120430181,90914.0526664138,2.76277922877655
"57",11,4,1,0.962608013767749,80201.2921797119,1.00489007608759,11.3695582324909,13.3370563223462,14,7152.16956841464,12991.5324961404,1.00874471960239
"58",12,1,1,0.73985527921468,26472.0412955559,6.2989469567476,7.32828609824905,10.0191108266491,11,2000.76717499017,3727.54261142332,2.98030859068686
"59",12,2,1,0.73985527921468,26472.0412955559,6.2989469567476,7.32828609824905,11.238500550567,12,1504.45102016669,3023.37733203979,1.21938972391783
"60",12,3,1,0.73985527921468,26472.0412955559,6.2989469567476,7.32828609824905,12.6854941615471,13,21623.9621730754,47541.8992528119,1.44699361098011
"61",12,4,1,0.73985527921468,26472.0412955559,6.2989469567476,7.32828609824905,14.3670883342113,15,1342.86092732361,3277.37905015097,1.68159417266425
"62",13,1,1,0.73324590572156,50371.9606114675,1.47191836338903,15.2290323608743,6.88322437774125,7,4107.51806514712,5974.04255967022,4.67806010863066
"63",13,2,1,0.73324590572156,50371.9606114675,1.47191836338903,15.2290323608743,12.3450628788575,13,4192.02716040266,8207.41707627213,5.46183850111627
"64",13,3,1,0.73324590572156,50371.9606114675,1.47191836338903,15.2290323608743,16.1369788763989,17,37722.3708918678,90783.1894513438,3.79191599754137
"65",13,4,1,0.73324590572156,50371.9606114675,1.47191836338903,15.2290323608743,17.4341966299849,18,4350.04449404994,11234.6776707823,1.29721775358597
"66",14,1,1,0.535761289997026,738599.555164381,1.33953787208562,3.03252509602465,2.93273080790756,3,31213.0812104205,31669.5680161647,1.05743164582491
"67",14,2,1,0.535761289997026,738599.555164381,1.33953787208562,3.03252509602465,3.83744894027015,4,33934.5376570527,34585.3851553986,0.904718132362588
"68",14,3,1,0.535761289997026,738599.555164381,1.33953787208562,3.03252509602465,4.64115431432024,5,627769.082620769,642360.16964737,0.803705374050089
"69",14,4,1,0.535761289997026,738599.555164381,1.33953787208562,3.03252509602465,4.90782425810729,5,45682.8536761382,46806.4019826859,0.266669943787056
"70",15,1,1,0.00227296608500183,66231.2395823302,1.17351751577307,9.98187377403507,4.62454351120188,5,6636.21099300518,8335.32145582736,3.44875302934381
"71",15,2,1,0.00227296608500183,66231.2395823302,1.17351751577307,9.98187377403507,6.77446653648743,7,5899.49478546588,8238.39315337814,2.14992302528555
"72",15,3,1,0.00227296608500183,66231.2395823302,1.17351751577307,9.98187377403507,8.23905625598552,9,5619.14957172819,8434.36132546559,1.4645897194981
"73",15,4,1,0.00227296608500183,66231.2395823302,1.17351751577307,9.98187377403507,9.95821343142025,10,41755.4136289906,68217.8604755698,1.71915717543473
"74",15,5,1,0.00227296608500183,66231.2395823302,1.17351751577307,9.98187377403507,11.1576642558931,12,6320.97060314033,10955.8708129353,1.19945082447288
"75",16,1,1,0.608937452547252,40507.2135317702,0.803703959110929,13.2141734016411,6.69611385920537,7,5414.97292815423,7963.46826873422,5.28347244754719
"76",16,2,1,0.608937452547252,40507.2135317702,0.803703959110929,13.2141734016411,10.5786693729906,11,5140.36893790511,9454.18143373163,3.88255551378528
"77",16,3,1,0.608937452547252,40507.2135317702,0.803703959110929,13.2141734016411,13.3304865385174,14,26128.910014705,56310.4167150626,2.75181716552673
"78",16,4,1,0.608937452547252,40507.2135317702,0.803703959110929,13.2141734016411,14.6268148132993,15,3822.96165100587,8877.59972224212,1.29632827478187
"79",17,1,1,0.836801559431478,15246.6829632207,4.68480705437646,8.09452363263525,8.04024272397861,9,1399.23871674682,2372.85404738021,2.51863411017068
"80",17,2,1,0.836801559431478,15246.6829632207,4.68480705437646,8.09452363263525,10.0366283523955,11,1537.24502395638,2972.19279662048,1.99638562841686
"81",17,3,1,0.836801559431478,15246.6829632207,4.68480705437646,8.09452363263525,12.0674009470623,13,11250.7413422446,24857.1144906284,2.03077259466687
"82",17,4,1,0.836801559431478,15246.6829632207,4.68480705437646,8.09452363263525,13.6161322464432,14,1059.45788027288,2591.41432547641,1.54873129938085
"83",18,1,1,0.751522562699392,33040.5579465727,8.63088168997447,7.02353290869274,11.5878502727226,12,2425.69285834826,4861.60054881545,2.20544602004876
"84",18,2,1,0.751522562699392,33040.5579465727,8.63088168997447,7.02353290869274,14.056639312489,15,3016.33686948685,7010.55330863978,2.46878903976638
"85",18,3,1,0.751522562699392,33040.5579465727,8.63088168997447,7.02353290869274,15.1512328414384,16,25356.9866584179,62934.9382403024,1.09459352894937
"86",18,4,1,0.751522562699392,33040.5579465727,8.63088168997447,7.02353290869274,16.4059371613666,17,2241.5415603197,5998.38959141653,1.25470431992822
"87",19,1,1,0.452731572557241,67613.4485671557,2.24868252023872,12.9917206329098,7.65658377400107,8,9995.64763021127,14528.8874970001,4.9551696812051
"88",19,2,1,0.452731572557241,67613.4485671557,2.24868252023872,12.9917206329098,11.4044513314886,12,8473.43128226341,14790.5859909285,3.74786755748758
"89",19,3,1,0.452731572557241,67613.4485671557,2.24868252023872,12.9917206329098,13.9255777160049,14,42796.7618767117,84492.5455203609,2.52112638451623
"90",19,4,1,0.452731572557241,67613.4485671557,2.24868252023872,12.9917206329098,15.6931347257058,16,6347.60777796926,13661.9687664581,1.76755700970092
"91",20,1,1,0.535789993824437,4706.87435920665,3.52747028297528,0.987347111071098,5.05060738787081,6,4706.87435920665,6670.87353903255,0.987347111071098
"92",21,1,1,0.53737669531256,361137.355594944,0.678812782049326,8.43258382996972,1.73509782693839,2,4339.79188508079,4377.23071733354,0.5189083495765
"93",21,2,1,0.53737669531256,361137.355594944,0.678812782049326,8.43258382996972,2.12915698777204,3,4267.41794620759,4312.6375326174,0.394059160833652
"94",21,3,1,0.53737669531256,361137.355594944,0.678812782049326,8.43258382996972,2.3313041739854,3,4273.87984599821,4323.49252565192,0.202147186213365
"95",21,4,1,0.53737669531256,361137.355594944,0.678812782049326,8.43258382996972,2.62373724611507,3,3254.35059448134,3296.89780851076,0.292433072129663
"96",21,5,1,0.53737669531256,361137.355594944,0.678812782049326,8.43258382996972,3.56203739515903,4,3749.03367430961,3815.7320921524,0.938300149043968
"97",21,6,1,0.53737669531256,361137.355594944,0.678812782049326,8.43258382996972,3.97544819984932,4,3919.57586877475,3997.48147259301,0.413410804690282
"98",21,7,1,0.53737669531256,361137.355594944,0.678812782049326,8.43258382996972,4.44169432360833,5,4140.04075294986,4232.08566185372,0.466246123759015
"99",21,8,1,0.53737669531256,361137.355594944,0.678812782049326,8.43258382996972,4.89303984972779,5,4225.81935924378,4329.43450557516,0.451345526119455
"100",21,9,1,0.53737669531256,361137.355594944,0.678812782049326,8.43258382996972,5.34973648043827,6,4692.09618911479,4818.02522935919,0.456696630710481
"101",21,10,1,0.53737669531256,361137.355594944,0.678812782049326,8.43258382996972,6.01019227083371,7,3896.73112563468,4014.41819132492,0.660455790395446
"102",21,11,1,0.53737669531256,361137.355594944,0.678812782049326,8.43258382996972,6.51145676807886,7,4135.26494301375,4270.74116699463,0.50126449724515
"103",21,12,1,0.53737669531256,361137.355594944,0.678812782049326,8.43258382996972,7.05403719945413,8,4075.013061447,4219.83517551077,0.542580431375265
"104",21,13,1,0.53737669531256,361137.355594944,0.678812782049326,8.43258382996972,7.53849478209392,8,3561.98397406275,3697.43074924801,0.484457582639796
"105",21,14,1,0.53737669531256,361137.355594944,0.678812782049326,8.43258382996972,8.20232155853711,9,4143.3683066169,4315.08031298213,0.663826776443188
"106",21,15,1,0.53737669531256,361137.355594944,0.678812782049326,8.43258382996972,8.58723951664048,9,4204.42752834381,4387.02192269482,0.384917958103365
"107",21,16,1,0.53737669531256,361137.355594944,0.678812782049326,8.43258382996972,9.01507628158571,10,3813.09641527727,3987.13176059049,0.427836764945231
"108",21,17,1,0.53737669531256,361137.355594944,0.678812782049326,8.43258382996972,9.18872605391906,10,277673.547366972,290596.690617196,0.173649772333353
"109",21,18,1,0.53737669531256,361137.355594944,0.678812782049326,8.43258382996972,9.6487733073316,10,18771.916757415,19690.3708899921,0.460047253412543
"110",22,1,1,0.00138084357604384,90091.8386612712,2.44655503366592,19.1369307120036,4.75764086480887,5,3452.32387669135,4206.44359089427,2.3097049875669
"111",22,2,1,0.00138084357604384,90091.8386612712,2.44655503366592,19.1369307120036,6.45122564258466,7,2848.06140487421,3723.02972707803,1.69358477777579
"112",22,3,1,0.00138084357604384,90091.8386612712,2.44655503366592,19.1369307120036,8.64295030179477,9,3385.78443421938,4847.68035950833,2.19172465921011
"113",22,4,1,0.00138084357604384,90091.8386612712,2.44655503366592,19.1369307120036,12.0463914036552,13,3466.59053863249,5716.86465956757,3.4034411018604
"114",22,5,1,0.00138084357604384,90091.8386612712,2.44655503366592,19.1369307120036,15.5879014320068,16,2739.82448276235,5234.18242981988,3.54151002835164
"115",22,6,1,0.00138084357604384,90091.8386612712,2.44655503366592,19.1369307120036,19.1998101874779,20,3400.94522802799,7548.59515195978,3.61190875547112
"116",22,7,1,0.00138084357604384,90091.8386612712,2.44655503366592,19.1369307120036,19.976112591526,20,62529.2192976626,143334.26778678,0.776302404048063
"117",22,8,1,0.00138084357604384,90091.8386612712,2.44655503366592,19.1369307120036,21.5848665892456,22,8269.08939840078,20264.6177937293,1.60875399771958
"118",23,1,1,0.355665953829885,517967.623719841,0.287006607807214,21.384383365719,2.33219786988367,3,5686.56429420686,5752.60135657486,1.68952530824658
"119",23,2,1,0.355665953829885,517967.623719841,0.287006607807214,21.384383365719,3.49819211940033,4,5943.46958626596,6047.29713075681,1.16599424951665
"120",23,3,1,0.355665953829885,517967.623719841,0.287006607807214,21.384383365719,5.74515220715047,6,4471.81033251329,4600.82483650486,2.24696008775014
"121",23,4,1,0.355665953829885,517967.623719841,0.287006607807214,21.384383365719,7.33522530078448,8,6233.22941485244,6463.74419621671,1.59007309363401
"122",23,5,1,0.355665953829885,517967.623719841,0.287006607807214,21.384383365719,9.12467549125915,10,6389.61588634268,6684.8735299094,1.78945019047467
"123",23,6,1,0.355665953829885,517967.623719841,0.287006607807214,21.384383365719,10.6762743459301,11,5119.00311088936,5396.8437159319,1.55159885467098
"124",23,7,1,0.355665953829885,517967.623719841,0.287006607807214,21.384383365719,12.8524621188091,13,6009.35532517427,6404.14607644157,2.176187772879
"125",23,8,1,0.355665953829885,517967.623719841,0.287006607807214,21.384383365719,13.7264271161683,14,5258.63247657605,5628.40353264487,0.873964997359154
"126",23,9,1,0.355665953829885,517967.623719841,0.287006607807214,21.384383365719,15.4249543515976,16,6921.93070758334,7471.22063106879,1.69852723542936
"127",23,10,1,0.355665953829885,517967.623719841,0.287006607807214,21.384383365719,16.361979123663,17,6410.05553605843,6950.89534897726,0.937024772065319
"128",23,11,1,0.355665953829885,517967.623719841,0.287006607807214,21.384383365719,18.2720394893813,19,5385.64172625763,5895.53373227551,1.91006036571836
"129",23,12,1,0.355665953829885,517967.623719841,0.287006607807214,21.384383365719,20.1532694579465,21,6052.17021769402,6687.15714157033,1.88122996856517
"130",23,13,1,0.355665953829885,517967.623719841,0.287006607807214,21.384383365719,20.5776815297923,21,370559.946446008,410299.864791046,0.424412071845832
"131",23,14,1,0.355665953829885,517967.623719841,0.287006607807214,21.384383365719,22.0270559273561,23,77526.1986594189,86458.4819446201,1.44937439756381
"132",24,1,1,0.612133090151474,301689.328266948,1.35376361361316,17.9713562821778,3.61182472270638,4,5946.63828875497,6053.92590260042,1.64592801894175
"133",24,2,1,0.612133090151474,301689.328266948,1.35376361361316,17.9713562821778,7.07936906419287,8,5583.08822097807,5782.2310018305,3.46754434148649
"134",24,3,1,0.612133090151474,301689.328266948,1.35376361361316,17.9713562821778,9.44042830856689,10,5044.67918678812,5286.04528059762,2.36105924437402
"135",24,4,1,0.612133090151474,301689.328266948,1.35376361361316,17.9713562821778,11.1230665094249,12,5599.59397711931,5916.59181475466,1.68263820085796
"136",24,5,1,0.612133090151474,301689.328266948,1.35376361361316,17.9713562821778,13.0486594716261,14,5689.73274030006,6069.41795710153,1.92559296220121
"137",24,6,1,0.612133090151474,301689.328266948,1.35376361361316,17.9713562821778,14.4482074827285,15,5978.10973510021,6421.37672047109,1.3995480111024
"138",24,7,1,0.612133090151474,301689.328266948,1.35376361361316,17.9713562821778,15.7996690231389,16,6455.65028377495,6980.87662308063,1.35146154041042
"139",24,8,1,0.612133090151474,301689.328266948,1.35376361361316,17.9713562821778,17.9469398496064,18,5974.42973624135,6529.54845682906,2.14727082646748
"140",24,9,1,0.612133090151474,301689.328266948,1.35376361361316,17.9713562821778,19.0656578646949,20,227861.209310813,250416.176987614,1.11871801508855
"141",24,10,1,0.612133090151474,301689.328266948,1.35376361361316,17.9713562821778,19.9372529859425,20,27556.1967870774,30414.8183874579,0.871595121247552
"142",25,1,1,0.828942130552605,490267.441768751,2.3626183480212,28.1141400284403,7.20741608258133,8,14151.2256348244,14665.2783270924,4.01585560400752
"143",25,2,1,0.828942130552605,490267.441768751,2.3626183480212,28.1141400284403,11.8369499018175,12,12226.5753605276,12964.4703740017,4.6295338192362
"144",25,3,1,0.828942130552605,490267.441768751,2.3626183480212,28.1141400284403,18.0641191750959,19,12628.8545960661,13810.2835297461,6.22716927327834
"145",25,4,1,0.828942130552605,490267.441768751,2.3626183480212,28.1141400284403,23.752061377545,24,11805.5900080079,13278.7027333274,5.68794220244909
"146",25,5,1,0.828942130552605,490267.441768751,2.3626183480212,28.1141400284403,29.1909224689623,30,384570.964563732,444363.346024862,5.43886109141736
"147",25,6,1,0.828942130552605,490267.441768751,2.3626183480212,28.1141400284403,31.3057005070141,32,54884.2316055937,64084.970496924,2.11477803805175
"148",26,1,1,0.356721999356523,4997.74279672021,4.89454835541168,0.38404416383484,5.48285675534906,6,2176.20921173131,3176.08562801931,0.23158640058086
"149",26,2,1,0.356721999356523,4997.74279672021,4.89454835541168,0.38404416383484,5.63531451860304,6,2821.5335849889,4161.42753278448,0.152457763253979
"150",27,1,1,0.410635125823319,179304.104070616,4.27058572818564,8.5315260802964,6.69056806977267,7,12580.1419151213,13626.4377885339,2.0093472157637
"151",27,2,1,0.410635125823319,179304.104070616,4.27058572818564,8.5315260802964,8.09917137552994,9,14168.320992622,15607.0240217437,1.40860330575728
"152",27,3,1,0.410635125823319,179304.104070616,4.27058572818564,8.5315260802964,10.4610755864826,11,13440.574770058,15228.8887913247,2.3619042109527
"153",27,4,1,0.410635125823319,179304.104070616,4.27058572818564,8.5315260802964,12.5672289689752,13,127870.272184486,148573.830816469,2.10615338249253
"154",27,5,1,0.410635125823319,179304.104070616,4.27058572818564,8.5315260802964,13.2127469343054,14,11244.7942083286,13166.5457499169,0.645517965330192
"155",28,1,1,0.573475898941979,42184.3106204543,3.90123993511313,3.94854912166505,5.97009550951807,6,3643.99887766748,5122.99465977944,1.49537967546297
"156",28,2,1,0.573475898941979,42184.3106204543,3.90123993511313,3.94854912166505,6.56046048365644,7,4643.49715963732,6751.81850661135,0.590364974138368
"157",28,3,1,0.573475898941979,42184.3106204543,3.90123993511313,3.94854912166505,7.82094067415899,8,29670.823836678,46359.7723382047,1.26048019050255
"158",28,4,1,0.573475898941979,42184.3106204543,3.90123993511313,3.94854912166505,8.42326495572016,9,4225.99074647152,6833.8666976017,0.602324281561164
"159",29,1,1,0.589678303571418,71820.7502830397,1.64841442756657,4.67782479962987,2.64676483019983,3,1142.97025605886,1296.01983969921,0.408672099061833
"160",29,2,1,0.589678303571418,71820.7502830397,1.64841442756657,4.67782479962987,3.04611591353487,4,1116.88162921222,1290.67991845512,0.399351083335044
"161",29,3,1,0.589678303571418,71820.7502830397,1.64841442756657,4.67782479962987,3.68880772840058,4,1067.9605128468,1272.3863760976,0.642691814865711
"162",29,4,1,0.589678303571418,71820.7502830397,1.64841442756657,4.67782479962987,4.24847113017521,5,876.890809066547,1072.87637853477,0.559663401774627
"163",29,5,1,0.589678303571418,71820.7502830397,1.64841442756657,4.67782479962987,4.570089029716,5,1026.89959474229,1275.74525372,0.321617899540796
"164",29,6,1,0.589678303571418,71820.7502830397,1.64841442756657,4.67782479962987,4.81226616914649,5,1137.93945901542,1430.04224766107,0.24217713943049
"165",29,7,1,0.589678303571418,71820.7502830397,1.64841442756657,4.67782479962987,5.12229811194468,6,933.779681107971,1190.87736132897,0.31003194279819
"166",29,8,1,0.589678303571418,71820.7502830397,1.64841442756657,4.67782479962987,5.48868259787338,6,953.434528311831,1237.28116915642,0.366384485928701
"167",29,9,1,0.589678303571418,71820.7502830397,1.64841442756657,4.67782479962987,5.72747695707254,6,965.529497360533,1267.26386715787,0.238794359199159
"168",29,10,1,0.589678303571418,71820.7502830397,1.64841442756657,4.67782479962987,6.23320466641062,7,51090.6524870082,68686.4613794909,0.505727709338077
"169",29,11,1,0.589678303571418,71820.7502830397,1.64841442756657,4.67782479962987,6.91591753076786,7,11507.811828309,15980.8581166589,0.682712864357244
"170",30,1,1,0.719657292356715,27095.4054941128,0.615541096424807,13.1224939362801,4.52878606093255,5,3698.23700354387,4894.95143701452,3.19358767215103
"171",30,2,1,0.719657292356715,27095.4054941128,0.615541096424807,13.1224939362801,7.98164627625275,8,3043.97896097385,4989.1129093718,3.4528602153202
"172",30,3,1,0.719657292356715,27095.4054941128,0.615541096424807,13.1224939362801,12.5332495119085,13,17452.0071227806,37913.5229645536,4.55160323565572
"173",30,4,1,0.719657292356715,27095.4054941128,0.615541096424807,13.1224939362801,14.4576923250616,15,2901.18240681449,7100.04767496467,1.92444281315317
"174",31,1,1,0.394973045215011,107479.924856748,1.24546854335451,21.4861738693914,5.84423423130827,6,6750.94321026541,8323.4203658052,4.20379264273875
"175",31,2,1,0.394973045215011,107479.924856748,1.24546854335451,21.4861738693914,8.16077586796516,9,6769.26663850243,9068.27777887877,2.31654163665689
"176",31,3,1,0.394973045215011,107479.924856748,1.24546854335451,21.4861738693914,14.5358000608193,15,7472.48428297061,12578.9609512792,6.37502419285415
"177",31,4,1,0.394973045215011,107479.924856748,1.24546854335451,21.4861738693914,21.2320695789143,22,76251.5766971857,163163.791630581,6.69626951809499
"178",31,5,1,0.394973045215011,107479.924856748,1.24546854335451,21.4861738693914,23.1266154579609,24,10235.6540278241,23440.6713441841,1.89454587904657
"179",32,1,1,0.919203929137439,89514.3912915911,0.49116620334521,9.03171436360041,2.88844757480684,3,3623.44906434184,4087.44276820142,1.47807744232419
"180",32,2,1,0.919203929137439,89514.3912915911,0.49116620334521,9.03171436360041,3.3650075201212,4,3171.44501812182,3649.39159871915,0.476559945314367
"181",32,3,1,0.919203929137439,89514.3912915911,0.49116620334521,9.03171436360041,4.46435233979102,5,3402.93587887192,4099.526463707,1.09934481966982
"182",32,4,1,0.919203929137439,89514.3912915911,0.49116620334521,9.03171436360041,5.85589358664175,6,2740.33395642995,3498.59557002942,1.39154124685073
"183",32,5,1,0.919203929137439,89514.3912915911,0.49116620334521,9.03171436360041,6.55773509356927,7,3771.74372842302,4958.46865667338,0.701841506927511
"184",32,6,1,0.919203929137439,89514.3912915911,0.49116620334521,9.03171436360041,8.44744946607251,9,2961.46866222268,4212.58015634259,1.88971437250324
"185",32,7,1,0.919203929137439,89514.3912915911,0.49116620334521,9.03171436360041,9.78367582304995,10,61898.3769434002,93095.4570072717,1.33622635697744
"186",32,8,1,0.919203929137439,89514.3912915911,0.49116620334521,9.03171436360041,10.4420844960831,11,7944.63803977973,12281.5059396638,0.658408673033112
"187",33,1,1,0.962570293573663,305.486304419705,1.10480103428828,1.33547209577227,3.40284342363421,4,305.486304419705,388.237549326615,1.33547209577227
