"","claim_no","claim_size","txn_time","txn_delay","txn_type","incurred","OCL","cumpaid","multiplier"
"44",4,108182.326885781,7.50420909846411,5.63575519215875,"PMi",157024.393183301,133523.917942447,23500.4752408543,1.07600794131339
"45",4,108182.326885781,9.66637808138456,7.7979241750792,"PMi",149024.529268381,12796.4130557514,136228.11621263,0.928203584734346
"46",4,108182.326885781,10.1755473211011,8.30709341479576,"Mi",149392.90716388,13164.7909512507,136228.11621263,0.999396245490959
"47",4,108182.326885781,10.4923618524317,8.62390794612636,"P",149392.90716388,0,149392.90716388,NA
"48",5,56670.957615979,3.34497350852117,0,"Ma",53996.700808691,53996.700808691,0,1
"49",5,56670.957615979,3.52854719084417,0.183573682323002,"P",53996.700808691,48851.2398483464,5145.46096034462,NA
"50",5,56670.957615979,3.71388570523932,0.368912196718154,"PMi",58065.6129913708,48417.888172081,9647.72481928979,1.08112302571848
"51",5,56670.957615979,3.86011672062792,0.515143212106758,"P",58065.6129913708,42737.3263556151,15328.2866357557,NA
"52",5,56670.957615979,4.0954453576317,0.750471849110532,"PMi",71404.0276203923,6561.16819064544,64842.8594297468,1.30894917714793
"53",5,56670.957615979,4.24091115559407,0.895937647072904,"PMi",69955.2740668863,0,69955.2740668863,0.771517243269383
"54",6,12064.1729505139,5.35032284784742,0,"Ma",21434.9657565737,21434.9657565737,0,1
"55",6,12064.1729505139,6.55981156010125,1.20948871225383,"P",21434.9657565737,14667.1181568528,6767.84759972091,NA
"56",6,12064.1729505139,6.91149414691548,1.56117129906806,"Mi",21645.4839932704,14877.6363935495,6767.84759972091,1.00299097240836
"57",6,12064.1729505139,7.10441101768704,1.75408816983962,"Mi",19913.1329880733,13145.2853883524,6767.84759972091,0.882282358522882
"58",6,12064.1729505139,7.64882934346234,2.29850649561492,"P",19913.1329880733,6728.01858746591,13185.1144006074,NA
"59",6,12064.1729505139,7.82636048097278,2.47603763312536,"Mi",19893.5205512494,6708.40615064207,13185.1144006074,0.986535793064198
"60",6,12064.1729505139,8.35528811287751,3.0049652650301,"P",19893.5205512494,0,19893.5205512494,NA
"61",7,490863.618024292,1.30264955171963,0,"Ma",87284.1398187718,87284.1398187718,0,1
"62",7,490863.618024292,9.85359951605601,8.55094996433637,"P",87284.1398187718,72795.9788550452,14488.1609637267,NA
"63",7,490863.618024292,16.8220953694349,15.5194458177153,"PMi",90411.1270677778,63362.2747125743,27048.8523552035,0.951106035483936
"64",7,490863.618024292,20.9574838496985,19.6548342979789,"P",90411.1270677778,50355.7189389468,40055.408128831,NA
"65",7,490863.618024292,24.082286579277,22.7796370275574,"PMi",99760.7278900705,48380.8610858034,51379.8668042671,1.11572873444508
"66",7,490863.618024292,27.9412319661671,26.6385824144474,"P",99760.7278900705,34928.2512825287,64832.4766075418,NA
"67",7,490863.618024292,30.2991770258097,28.9965274740901,"Ma",607305.391023902,542472.91441636,64832.4766075418,5.90311094657436
"68",7,490863.618024292,35.9865011413366,34.683851589617,"PMi",577432.655972215,31623.6625241599,545808.993448055,0.915379787082393
"69",7,490863.618024292,39.0612930490604,37.7586434973408,"PMi",581639.7000381,0,581639.7000381,0.855179088618119
"70",8,543.645993718094,1.27195396026765,0,"Ma",659.806120141838,659.806120141838,0,1
"71",8,543.645993718094,2.06262543775555,0.790671477487897,"PMi",641.330320981201,329.445107775098,311.885213206103,0.968200841712992
"72",8,543.645993718094,2.62410232623441,1.35214836596676,"P",641.330320981201,0,641.330320981201,NA
"73",9,150110.76940277,1.44438302085457,0,"Ma",26374.8038511505,26374.8038511506,0,1
"74",9,150110.76940277,7.54493323673876,6.10055021588419,"PMi",36847.7707573927,29559.5952687282,7288.17548866454,1.35551876892025
"75",9,150110.76940277,11.5217227586222,10.0773397377677,"PMi",38546.0050742834,23272.8207794195,15273.1842948639,1.03202929199717
"76",9,150110.76940277,15.3719217572688,13.9275387364143,"Ma",258189.6992655,242916.514970636,15273.1842948639,6.57175621075582
"77",9,150110.76940277,16.8880438068045,15.4436607859499,"PMi",251442.035045237,226479.357469417,24962.6775758202,0.964482148203109
"78",9,150110.76940277,18.3159180950581,16.8715350742036,"Mi",258943.914434642,233981.236858822,24962.6775758202,1.02507019279616
"79",9,150110.76940277,19.630188252237,18.1858052313824,"P",258943.914434642,225770.951309657,33172.963124985,NA
"80",9,150110.76940277,26.8748694140452,25.4304863931906,"P",258943.914434642,15464.8686138985,243479.045820744,NA
"81",9,150110.76940277,28.5573163242456,27.112933303391,"P",258943.914434642,0,258943.914434642,NA
"82",10,141196.640669346,2.07387767589427,0,"Ma",229814.476305318,229814.476305318,0,1
"83",10,141196.640669346,6.04481271912237,3.9709350432281,"P",229814.476305318,222037.815462923,7776.66084239456,NA
"84",10,141196.640669346,10.8532603823716,8.7793827064773,"PMi",231183.432378069,213597.225919486,17586.2064585831,0.961880818830582
"85",10,141196.640669346,13.4513324999483,11.3774548240541,"PMi",214913.792215397,187657.718699357,27256.0735160394,0.910971712200418
"86",10,141196.640669346,17.2751948604174,15.2013171845231,"PMi",211484.683272127,15464.5085529237,196020.174719203,0.960593198139717
"87",10,141196.640669346,18.1326653701382,16.0587876942439,"P",211484.683272127,0,211484.683272127,NA
"88",11,47651.5196449083,3.11768644285038,0,"Ma",96439.301070661,96439.301070661,0,1
"89",11,47651.5196449083,5.03805294024978,1.92036649739941,"PMi",111124.014080337,106939.057899524,4184.95618081265,1.14136617056013
"90",11,47651.5196449083,7.58746615841338,4.469779715563,"P",111124.014080337,101151.302166996,9972.71191334055,NA
"91",11,47651.5196449083,8.53993813354379,5.42225169069341,"Mi",114319.478049994,104346.766136654,9972.71191334055,1.0121662326898
"92",11,47651.5196449083,10.4982288997169,7.38054245686657,"Mi",97645.3429797274,87672.6310663868,9972.71191334055,0.831176218909826
"93",11,47651.5196449083,11.1408730011888,8.02318655833844,"Mi",85900.4943161585,75927.782402818,9972.71191334055,0.862925207651591
"94",11,47651.5196449083,11.1811443838541,8.06345794100368,"P",85900.4943161585,7725.23910126048,78175.255214898,NA
"95",11,47651.5196449083,12.0802818913568,8.9625954485064,"PMi",85838.129684332,0,85838.129684332,0.940371503089256
"96",12,10695.2695381318,1.81079154215687,0,"Ma",15638.2097534804,15638.2097534804,0,1
"97",12,10695.2695381318,2.84207951224272,1.03128797008586,"P",15638.2097534804,11612.7879829873,4025.42177049304,NA
"98",12,10695.2695381318,3.98084156415913,2.17005002200226,"PMi",13798.1257426959,5202.23778361649,8595.88795907944,0.828850208224855
"99",12,10695.2695381318,4.37891283694995,2.56812129479308,"Mi",13992.7392659134,5396.85130683398,8595.88795907944,1.0321140619438
"100",12,10695.2695381318,4.95077104562639,3.13997950346952,"P",13992.7392659134,0,13992.7392659134,NA
"101",13,16759.9327519659,1.76387348798969,0,"Ma",22325.7985947259,22325.7985947259,0,1
"102",13,16759.9327519659,3.06812657679648,1.30425308880679,"Mi",27541.936465273,27541.936465273,-1.81898940354586e-12,1.22569741280653
"103",13,16759.9327519659,3.97288205074625,2.20900856275655,"PMi",26943.3162420811,23272.1106207059,3671.20562137519,0.973893154888849
"104",13,16759.9327519659,4.55399214779681,2.79011865980711,"Mi",26607.9880769181,22936.7824555429,3671.20562137519,0.982306458231402
"105",13,16759.9327519659,6.07191958929082,4.30804610130113,"P",26607.9880769181,18793.9371024937,7814.05097442438,NA
"106",13,16759.9327519659,7.99786197875322,6.23398849076352,"PMi",26653.8762762596,1554.32861453166,25099.547661728,0.978466838496237
"107",13,16759.9327519659,8.00278773854913,6.23891425055943,"Mi",26579.2968555994,1479.74919387142,25099.547661728,0.951601245679122
"108",13,16759.9327519659,9.28031798481357,7.51644449682388,"PMi",26706.2688555256,0,26706.2688555256,0.972021051494886
"109",14,298409.980364963,2.74083629738363,0,"Ma",53571.3912426787,53571.3912426787,0,1
"110",14,298409.980364963,7.61024182177106,4.86940552438743,"Mi",72580.5863253849,72580.5863253849,2.5465851649642e-11,1.32256832149945
"111",14,298409.980364963,9.94378206221332,7.20294576482969,"Mi",59734.4092639244,59734.4092639244,2.5465851649642e-11,0.813554945046663
"112",14,298409.980364963,11.6116142040543,8.87077790667068,"PMi",61488.9434105761,45030.3915144472,16458.551896129,1.02090785789686
"113",14,298409.980364963,17.4648421267184,14.7240058293348,"PMi",60080.5872944527,24122.4363280851,35958.1509663676,0.930616899391651
"114",14,298409.980364963,17.4694267662085,14.7285904688249,"Mi",57134.805433325,21176.6544669574,35958.1509663676,0.877828317435245
"115",14,298409.980364963,18.6703439462498,15.9295076488662,"Mi",56216.6828774045,20258.5319110369,35958.1509663676,0.940908624363057
"116",14,298409.980364963,19.4191966050278,16.6783603076442,"Mi",54737.1650226717,18779.0140563041,35958.1509663676,0.916969800887776
"117",14,298409.980364963,19.6114894074482,16.8706531100646,"Mi",52809.1666989891,16851.0157326214,35958.1509663676,0.894656479936841
"118",14,298409.980364963,19.7003480414218,16.9595117440382,"Mi",51165.5631939381,15207.4122275705,35958.1509663676,0.901127222664025
"119",14,298409.980364963,20.7384089869813,17.9975726895977,"PMa",333490.656688153,16674.5328344076,316816.123853745,6.48446329688547
"120",14,298409.980364963,22.192522850881,19.4516865534974,"PMi",329688.371493826,0,329688.371493826,0.966551707916334
"121",15,36203.1283789391,5.83368218451798,0,"Ma",63563.3380429164,63563.3380429164,0,1
"122",15,36203.1283789391,8.05622089817041,2.22253871365244,"P",63563.3380429164,57344.160861527,6219.17718138935,NA
"123",15,36203.1283789391,10.1584195016887,4.32473731717075,"PMi",72090.8488629998,57964.9227007209,14125.9261622789,1.12207748199102
"124",15,36203.1283789391,12.3324092132838,6.49872702876582,"P",72090.8488629998,7297.01108195313,64793.8377810467,NA
"125",15,36203.1283789391,13.0182069644531,7.18452477993517,"Mi",72550.1204913608,7756.2827103141,64793.8377810467,0.923168069219275
"126",15,36203.1283789391,13.4302953086422,7.59661312412421,"P",72550.1204913608,0,72550.1204913608,NA
"127",16,26955.4000487897,1.71570616379266,0,"Ma",37848.8079697703,37848.8079697703,0,1
"128",16,26955.4000487897,2.48710280698931,0.771396643196647,"P",37848.8079697703,34700.1919837733,3148.61598599699,NA
"129",16,26955.4000487897,2.9706001871586,1.25489402336594,"Mi",45931.7909495065,42783.1749635095,3148.61598599699,1.22473979408802
"130",16,26955.4000487897,3.38819559719567,1.67248943340301,"Mi",42850.6454294513,39702.0294434543,3148.61598599699,0.925913814965252
"131",16,26955.4000487897,3.81949514970191,2.10378898590925,"PMi",40462.774377727,33647.8342188753,6814.94015885172,0.937681381019003
"132",16,26955.4000487897,4.4845369684784,2.76883080468573,"Mi",42404.1302790864,35589.1901202347,6814.94015885172,1.05355394848202
"133",16,26955.4000487897,5.20109172610226,3.4853855623096,"PMi",36642.8408749687,2700.15866845322,33942.6822065155,0.834470901908688
"134",16,26955.4000487897,5.62512778410881,3.90942162031614,"Mi",36593.4881425334,2650.80593601784,33942.6822065155,0.953302265145437
"135",16,26955.4000487897,5.83778488109545,4.12207871730278,"PMi",36393.463305773,0,36393.463305773,0.910095480736515
"136",17,14494.0829354944,2.70399488980068,0,"Ma",24275.5970579167,24275.5970579167,0,1
"137",17,14494.0829354944,3.8339008735613,1.12990598376062,"P",24275.5970579167,18804.453689751,5471.1433681657,NA
"138",17,14494.0829354944,5.32617540335462,2.62218051355393,"P",24275.5970579167,11675.6407115782,12599.9563463384,NA
"139",17,14494.0829354944,5.44123257902071,2.73723768922003,"Mi",22381.653560901,9781.69721456254,12599.9563463384,0.811985108970436
"140",17,14494.0829354944,6.32207182439988,3.6180769345992,"PMi",20530.1890909342,0,20530.1890909342,0.801589010651861
"141",18,15704.812262046,3.67750881426159,0,"Ma",26018.187336913,26018.187336913,0,1
"142",18,15704.812262046,5.39442761646523,1.71691880220364,"P",26018.187336913,22430.4506884819,3587.73664843108,NA
"143",18,15704.812262046,6.37939729820422,2.70188848394263,"P",26018.187336913,18541.2678287256,7476.91950818743,NA
"144",18,15704.812262046,7.35839433666821,3.68088552240663,"PMi",24889.9671373936,1844.14196420695,23045.8251731866,0.914909945215751
"145",18,15704.812262046,8.92484394057458,5.24733512631299,"PMi",24865.5007177519,0,24865.5007177519,0.882573315674844
"146",19,64275.9433937966,1.39937998269108,0,"Ma",10222.0490796317,10222.0490796317,0,1
"147",19,64275.9433937966,2.50304556530064,1.10366558260956,"PMi",14080.0682665091,9893.41494379668,4186.65332271238,1.36991578608062
"148",19,64275.9433937966,3.39055820875376,1.99117822606268,"Mi",17440.3030812445,13253.6497585322,4186.65332271238,1.33191514173046
"149",19,64275.9433937966,3.8202761404092,2.42089615771812,"P",17440.3030812445,7797.70092887009,9642.60215237445,NA
"150",19,64275.9433937966,5.9572500714442,4.55787008875312,"PMi",16485.6701564296,824.283507821481,15661.3866486081,0.850880672436943
"151",19,64275.9433937966,6.81066773813049,5.41128775543941,"Ma",103339.309634332,87677.9229857236,15661.3866486081,6.40124028376311
"152",19,64275.9433937966,7.49144710125339,6.0920671185623,"Mi",99096.1587170223,83434.7720684142,15661.3866486081,0.947802447207364
"153",19,64275.9433937966,7.73300634570891,6.33362636301783,"PMi",91931.7129906703,7550.91534345112,84380.7976472192,0.912814299728869
"154",19,64275.9433937966,8.89997688100497,7.50059689831389,"PMi",92011.4533462154,0,92011.4533462154,0.94036456262981
"155",20,2572.85803141387,0.843676159748038,0,"Ma",3984.52936525038,3984.52936525038,0,1
"156",20,2572.85803141387,1.98422406439616,1.14054790464812,"Mi",3637.87946196641,3637.87946196641,0,0.907860343917051
"157",20,2572.85803141387,2.1072514389443,1.26357527919627,"PMi",2980.06405663056,0,2980.06405663056,0.8186773596481
"158",21,145907.197531628,3.05151752977153,0,"Ma",10567.2420567469,10567.2420567469,0,1
"159",21,145907.197531628,9.8466826158585,6.79516508608697,"Mi",13726.7301953812,13726.7301953812,-7.27595761418343e-12,1.25601707988527
"160",21,145907.197531628,10.6070600127198,7.55554248294831,"Mi",17457.7319775438,17457.7319775438,-7.27595761418343e-12,1.267027030274
"161",21,145907.197531628,12.1193648843719,9.06784735460042,"P",17457.7319775438,5142.2404648946,12315.4915126492,NA
"162",21,145907.197531628,13.1561677023487,10.1046501725772,"Ma",119398.795694781,107083.304182132,12315.4915126492,6.75353933534256
"163",21,145907.197531628,13.8654529752938,10.8139354455223,"Mi",108599.160078758,96283.6685661088,12315.4915126492,0.895592453999766
"164",21,145907.197531628,16.3092654420389,13.2577479122673,"Mi",105176.485423596,92860.9939109472,12315.4915126492,0.951315903898132
"165",21,145907.197531628,16.8947668516772,13.8432493219056,"Mi",101904.066285309,89588.5747726593,12315.4915126492,0.961583738053244
"166",21,145907.197531628,18.0831038186853,15.0315862889138,"PMi",101676.017414134,76550.139655684,25125.8777584498,0.99079728921678
"167",21,145907.197531628,22.7548544195704,19.7033368897989,"Mi",99378.6874452505,74252.8096868008,25125.8777584498,0.94030830414518
"168",21,145907.197531628,23.0495062322764,19.9979887025048,"Mi",91923.0908528194,66797.2130943696,25125.8777584498,0.897787182413442
"169",21,145907.197531628,23.6287726501349,20.5772551203633,"Ma",257749.456898355,232623.579139905,25125.8777584498,2.79593900243283
"170",21,145907.197531628,26.2460068823394,23.1944893525679,"P",257749.456898355,21762.4161328547,235987.0407655,NA
"171",21,145907.197531628,27.7780252084682,24.7265076786967,"Mi",262130.309143848,26143.2683783481,235987.0407655,0.95640293748137
"172",21,145907.197531628,29.3830738976902,26.3315563679187,"PMi",262079.596540828,0,262079.596540828,0.918718770328785
"173",22,42822.38256405,3.01899393763716,0,"Ma",33661.3260837381,33661.3260837381,0,1
"174",22,42822.38256405,5.43437859980708,2.41538466216991,"PMi",34805.9281434412,28198.272258527,6607.6558849142,1.02171276073737
"175",22,42822.38256405,6.07383670398099,3.05484276634382,"Mi",39431.7250066119,32824.0691216977,6607.6558849142,1.15962551564523
"176",22,42822.38256405,6.78376744217123,3.76477350453406,"Mi",43157.4002187871,36549.7443338729,6607.6558849142,1.10889141832144
"177",22,42822.38256405,6.8300401192283,3.81104618159114,"Mi",46188.5510413106,39580.8951563964,6607.6558849142,1.08264274373111
"178",22,42822.38256405,6.96195516464942,3.94296122701226,"Mi",52663.6782613702,46056.022376456,6607.6558849142,1.16272359577913
"179",22,42822.38256405,7.12498195737509,4.10598801973793,"Mi",63578.0083457487,56970.3524608345,6607.6558849142,1.23586573632531
"180",22,42822.38256405,8.80358020530642,5.78458626766926,"Mi",72349.2249024886,65741.5690175744,6607.6558849142,1.14345134897892
"181",22,42822.38256405,9.31446675997474,6.29547282233757,"PMi",84236.7242179886,71445.5179343028,12791.2062836858,1.17758497626032
"182",22,42822.38256405,9.67859834214143,6.65960440450426,"Mi",90673.0241799891,77881.8178963033,12791.2062836858,1.08780105435782
"183",22,42822.38256405,13.2506516296296,10.2316576919924,"PMi",81019.5874556881,4050.97937278441,76968.6080829037,0.857815416092502
"184",22,42822.38256405,14.4421976083949,11.4232036707578,"Ma",88197.9267108447,11229.318627941,76968.6080829037,7.5817021231001
"185",22,42822.38256405,16.1129784335635,13.0939844959264,"PMi",87258.1568339886,0,87258.1568339886,0.852302197336793
"186",23,283129.962475688,0.596451333297143,0,"Ma",25893.460648355,25893.460648355,0,1
"187",23,283129.962475688,1.934218358405,1.33776702510785,"PMi",29991.659258462,26478.0730687946,3513.58618966746,1.15062588324858
"188",23,283129.962475688,2.96777416120253,2.37132282790539,"PMi",29997.613511333,22317.1387283441,7680.47478298889,0.994442763382687
"189",23,283129.962475688,4.19612191173199,3.59967057843484,"P",29997.613511333,19186.1456465752,10811.4678647578,NA
"190",23,283129.962475688,4.20091590108188,3.60446456778473,"Mi",35384.1081972669,24572.6403325091,10811.4678647578,1.26952456893777
"191",23,283129.962475688,5.19445267028214,4.598001336985,"PMi",33949.6930090845,19523.6726070421,14426.0204020424,0.934846555114636
"192",23,283129.962475688,5.73247753578755,5.13602620249041,"Mi",32548.996806215,18122.9764041725,14426.0204020424,0.923821833339132
"193",23,283129.962475688,5.81831505134088,5.22186371804373,"PMi",35492.1083095576,17920.2145342047,17571.8937753529,1.16156464572494
"194",23,283129.962475688,7.01981185785206,6.42336052455492,"PMi",32727.6606924469,10869.310489469,21858.3502029779,0.83490485530899
"195",23,283129.962475688,8.03129568061769,7.43484434732054,"PMi",33471.3790951909,8368.16908986228,25103.2100053287,1.05304192127652
"196",23,283129.962475688,9.60197648566361,9.00552515236647,"P",33471.3790951909,4969.48155416116,28501.8975410298,NA
"197",23,283129.962475688,10.3212963158352,9.72484498253801,"Mi",33619.5268765447,5117.62933551494,28501.8975410298,0.95354753659356
"198",23,283129.962475688,10.8420012418527,10.2455499085555,"P",33619.5268765447,1680.97634382723,31938.5505327175,NA
"199",23,283129.962475688,11.1747836938345,10.5783323605373,"Ma",162713.515858239,130774.965325521,31938.5505327175,7.1162425673038
"200",23,283129.962475688,11.3452044544289,10.7487531211318,"Ma",407405.984068176,375467.433535458,31938.5505327175,2.50171229237031
"201",23,283129.962475688,11.6744522084352,11.0780008751381,"Mi",362534.084428637,330595.53389592,31938.5505327175,0.878918004263653
"202",23,283129.962475688,12.0791037200987,11.4826523868016,"PMi",301569.629608552,266054.232715224,35515.3968933279,0.813766444369328
"203",23,283129.962475688,13.5111090071744,12.9146576738773,"P",301569.629608552,21950.9906705677,279618.638937984,NA
"204",23,283129.962475688,14.182380367712,13.5859290344149,"P",301569.629608552,0,301569.629608552,NA
"205",24,200758.231061934,2.34248868298991,0,"Ma",18250.1622877541,18250.1622877541,0,1
"206",24,200758.231061934,6.00543479495486,3.66294611196495,"PMi",23882.9973691318,9660.26456842768,14222.7328007042,1.28512865888888
"207",24,200758.231061934,6.47920838050623,4.13671969751633,"Mi",24770.2119806416,10547.4791799374,14222.7328007042,1.08583454331277
"208",24,200758.231061934,8.07050131396382,5.72801263097392,"Mi",26967.6821680118,12744.9493673076,14222.7328007042,1.1882776796139
"209",24,200758.231061934,11.5251490692035,9.18266038621359,"PMi",28971.1426920968,1448.55713460484,27522.5855574919,1.11864987298707
"210",24,200758.231061934,11.8100390679299,9.46755038493995,"Ma",134111.088699154,106588.503141662,27522.5855574919,5.80871798118033
"211",24,200758.231061934,12.7688968664194,10.4264081834295,"Ma",307830.265386184,280307.679828692,27522.5855574919,2.28446781182766
"212",24,200758.231061934,15.1147979420988,12.7723092591089,"PMi",299002.293669883,256089.840254993,42912.4534148902,0.956189487209279
"213",24,200758.231061934,16.833906024817,14.4914173418271,"Mi",277594.323189237,234681.869774347,42912.4534148902,0.907218218954643
"214",24,200758.231061934,17.1502923618203,14.8078036788303,"Mi",266712.373447768,223799.920032878,42912.4534148902,0.951852353465414
"215",24,200758.231061934,19.3715669452098,17.0290782622199,"Mi",239897.343989978,196984.890575088,42912.4534148902,0.868459860516265
"216",24,200758.231061934,20.5731200925946,18.2306314096047,"PMi",220312.791486528,15030.5632308271,205282.228255701,0.89394522605154
"217",24,200758.231061934,22.2484563199097,19.9059676369198,"P",220312.791486528,0,220312.791486528,NA
"218",25,466067.076931458,4.51259233678213,0,"Ma",36597.9748631189,36597.9748631189,0,1
"219",25,466067.076931458,10.0928949679829,5.58030263120082,"P",36597.9748631189,29425.6534635829,7172.32139953599,NA
"220",25,466067.076931458,11.2743066720537,6.76171433527159,"Mi",41684.231394293,34511.909994757,7172.32139953599,1.12621560137681
"221",25,466067.076931458,11.7912365816083,7.2786442448262,"Mi",46790.9347083126,39618.6133087766,7172.32139953599,1.14450407793806
"222",25,466067.076931458,14.1775718861755,9.66497954939335,"P",46790.9347083126,30317.0284726106,16473.906235702,NA
"223",25,466067.076931458,16.6991887741809,12.1865964373987,"Mi",47529.592353437,31055.686117735,16473.906235702,0.98673090210647
"224",25,466067.076931458,17.1288936527215,12.6163013159393,"Ma",325768.066913646,309294.160677944,16473.906235702,6.8394398952196
"225",25,466067.076931458,18.2952042764361,13.782611939654,"PMi",337973.753542735,313511.684756992,24462.0687857433,1.03317181277001
"226",25,466067.076931458,20.1130438742192,15.600451537437,"P",337973.753542735,303394.333062019,34579.4204807153,NA
"227",25,466067.076931458,22.7688992281656,18.2563068913835,"Mi",332662.614601649,298083.194120933,34579.4204807153,0.958476910436297
"228",25,466067.076931458,24.3603644286037,19.8477720918216,"Mi",308456.056151464,273876.635670749,34579.4204807153,0.910671673986403
"229",25,466067.076931458,24.4507569835801,19.938164646798,"Mi",300914.880647018,266335.460166302,34579.4204807153,0.971973492638773
"230",25,466067.076931458,24.5315507600844,20.0189584233023,"P",300914.880647018,257733.572867693,43181.3077793247,NA
"231",25,466067.076931458,24.9471696595002,20.4345773227181,"Ma",855382.908726674,812201.600947349,43181.3077793247,2.83563021387186
