"","claim_no","claim_size","txn_time","txn_delay","txn_type","incurred","OCL","cumpaid","multiplier"
"24",3,83559.5742285117,6.85270533415955,4.47490763513939,"P",96283.3358107244,92824.1797587673,3459.15605195711,NA
"25",3,83559.5742285117,8.81721153983584,6.43941384081567,"Mi",102216.924610657,98757.7685586995,3459.15605195711,1.04333377961967
"26",3,83559.5742285117,9.34549402599587,6.96769632697571,"PMi",88386.7350826421,82635.1366185436,5751.5984640985,0.857620827765501
"27",3,83559.5742285117,10.6877416094757,8.3099439104555,"P",88386.7350826421,80520.0040012427,7866.73108139943,NA
"28",3,83559.5742285117,11.5915823043528,9.21378460533262,"P",88386.7350826421,7580.34648662047,80806.3885960216,NA
"29",3,83559.5742285117,12.2099932453665,9.83219554634636,"P",88386.7350826421,0,88386.7350826421,NA
"30",4,227599.310365716,1.46750329646634,0,"Ma",21820.5541426564,21820.5541426564,0,1
"31",4,227599.310365716,2.99329890267545,1.52579560620911,"P",21820.5541426564,11786.767376365,10033.7867662914,NA
"32",4,227599.310365716,7.78677606967534,6.319272773209,"PMi",24847.1745186034,1242.35872593017,23604.8157926733,1.1918525281021
"33",4,227599.310365716,10.1608697922081,8.69336649574172,"Ma",97603.8340172418,73999.0182245685,23604.8157926733,5.48019728538264
"34",4,227599.310365716,10.7359261497109,9.26842285324456,"Ma",260644.429818349,237039.614025675,23604.8157926733,2.66284062824757
"35",4,227599.310365716,12.5498361653772,11.0823328689108,"P",260644.429818349,224585.235501433,36059.194316916,NA
"36",4,227599.310365716,17.463150824047,15.9956475275806,"PMi",246506.078035535,15905.5834152332,230600.494620302,0.90109398140882
"37",4,227599.310365716,18.3795022864053,16.911998989939,"P",246506.078035535,0,246506.078035535,NA
"38",5,119227.153292604,3.80308315057678,0,"Ma",14935.4943445564,14935.4943445564,0,1
"39",5,119227.153292604,5.84636187827321,2.04327872769643,"P",14935.4943445564,8892.33303601863,6043.16130853776,NA
"40",5,119227.153292604,6.94418612394164,3.14110297336485,"PMi",13874.4125352682,693.720626763406,13180.6919085047,0.85659924242496
"41",5,119227.153292604,8.10311772588368,4.3000345753069,"Ma",49621.5952818898,36440.903373385,13180.6919085047,4.97755405649355
"42",5,119227.153292604,9.05384153470764,5.25075838413086,"PMi",44404.5127930144,26047.1558828175,18357.3569101969,0.851112624722347
"43",5,119227.153292604,9.76903974693115,5.96595659635437,"Ma",129305.513954097,110948.1570439,18357.3569101969,2.90169812179658
"44",5,119227.153292604,10.8560684076441,7.05298525706736,"PMi",125497.138865284,7456.30825464969,118040.830610634,0.95960343267548
"45",5,119227.153292604,11.522601017877,7.71951786730017,"P",125497.138865284,0,125497.138865284,NA
"46",6,25381.2015577064,2.10415025416364,0,"Ma",16981.9905503189,16981.9905503189,0,1
"47",6,25381.2015577064,3.23010201259235,1.12595175842871,"PMi",20490.4411985515,18423.4739193611,2066.96727919038,1.19989120540633
"48",6,25381.2015577064,3.38013195872783,1.2759817045642,"Mi",23452.6106462974,21385.6433671071,2066.96727919038,1.15983720427296
"49",6,25381.2015577064,4.81232688733159,2.70817663316795,"PMi",29085.6909165044,24624.6407017795,4461.05021472489,1.25379564782412
"50",6,25381.2015577064,5.67423360696772,3.57008335280409,"P",29085.6909165044,22455.204295741,6630.48662076336,NA
"51",6,25381.2015577064,7.1966925031982,5.09254224903456,"PMi",26224.4588878547,1600.55436978286,24623.9045180719,0.858875909515457
"52",6,25381.2015577064,8.27177893429881,6.16762868013517,"P",26224.4588878547,0,26224.4588878547,NA
"53",7,737645.049017927,2.56764768968496,0,"Ma",44671.8626192311,44671.8626192311,0,1
"54",7,737645.049017927,6.20035065076332,3.63270296107836,"PMi",48605.1195612478,39866.5424320955,8738.57712915231,1.06865491469815
"55",7,737645.049017927,7.49085784079602,4.92321015111106,"P",48605.1195612478,32237.7817209766,16367.3378402712,NA
"56",7,737645.049017927,8.45677607799619,5.88912838831123,"Mi",53188.7602073057,36821.4223670345,16367.3378402712,1.12385425946855
"57",7,737645.049017927,9.20514258431798,6.63749489463302,"PMi",62866.9438636552,38507.5212223965,24359.4226412587,1.25652725725938
"58",7,737645.049017927,12.2145023971985,9.64685470751354,"PMi",71341.9505694845,39420.3830290875,31921.567540397,1.19268990785364
"59",7,737645.049017927,12.4775509286857,9.90990323900076,"Mi",72918.891062431,40997.323522034,31921.567540397,1.03759584785912
"60",7,737645.049017927,12.7774307963099,10.209783106625,"Mi",82272.4989227368,50350.9313823398,31921.567540397,1.22517461498181
"61",7,737645.049017927,14.1274533729754,11.5598056832904,"PMi",86970.1826813613,47573.4039842063,39396.778697155,1.0817930608945
"62",7,737645.049017927,14.7535876743661,12.1859399846812,"Mi",80783.3157120971,41386.5370149421,39396.778697155,0.864695630108861
"63",7,737645.049017927,15.147356039138,12.5797083494531,"Mi",83975.1680936983,44578.3893965433,39396.778697155,1.07317137054678
"64",7,737645.049017927,16.7140572767696,14.1464095870846,"P",83975.1680936983,35393.2056744197,48581.9624192786,NA
"65",7,737645.049017927,19.1632657465687,16.5956180568837,"PMi",85855.5415317072,28222.9174499968,57632.6240817104,1.00537679521662
"66",7,737645.049017927,19.3936223895948,16.8259746999098,"Mi",84454.329217897,26821.7051361866,57632.6240817104,0.946941327199956
"67",7,737645.049017927,19.4159067933772,16.8482591036923,"Mi",85175.3296234413,27542.7055417309,57632.6240817104,1.02653090735382
"68",7,737645.049017927,19.6563388445016,17.0886911548166,"Ma",477785.4329874,420152.80890569,57632.6240817104,5.6027615867558
"69",7,737645.049017927,21.6687000552981,19.1010523656131,"P",477785.4329874,411846.532837459,65938.9001499409,NA
"70",7,737645.049017927,22.6147744527972,20.0471267631123,"Mi",421873.307079405,355934.406929464,65938.9001499409,0.849346945076565
"71",7,737645.049017927,23.5675455710365,20.9998978813515,"Mi",408818.869382389,342879.969232448,65938.9001499409,0.957918562862726
"72",7,737645.049017927,24.9018071391801,22.3341594494952,"PMi",378750.445028014,305055.146807188,73695.2982208261,0.905033808604535
"73",7,737645.049017927,25.9846452717723,23.4169975820873,"Ma",1037846.19714916,964150.898928336,73695.2982208261,2.72553458985867
"74",7,737645.049017927,26.3890937401187,23.8214460504337,"Mi",1023045.99933588,949350.701115058,73695.2982208261,0.982527031120741
"75",7,737645.049017927,26.5441746691281,23.9765269794431,"Mi",935596.472305419,861901.174084593,73695.2982208261,0.907128569295449
"76",7,737645.049017927,27.6977336351158,25.1300859454309,"PMi",844450.261806607,88677.5576880614,755772.704118546,0.88867051281994
"77",7,737645.049017927,28.4966547856787,25.9290070959937,"Mi",841539.963383578,85767.2592650317,755772.704118546,0.929720994574891
"78",7,737645.049017927,28.6902167262367,26.1225690365517,"P",841539.963383578,0,841539.963383578,NA
"79",8,914.999385317056,4.09409345749625,0,"Ma",1050.02445751885,1050.02445751885,0,1
"80",8,914.999385317056,4.52037267208929,0.426279214593037,"P",1050.02445751885,557.692415075288,492.332042443565,NA
"81",8,914.999385317056,4.52267039910497,0.428576941608716,"Mi",1045.23426126092,552.902218817354,492.332042443565,0.987438312567109
"82",8,914.999385317056,4.82719214082224,0.733098683325989,"PMi",936.380805352059,0,936.380805352059,0.800572216876005
"83",9,252648.34712316,1.50283177203532,0,"Ma",13295.6355423381,13295.6355423381,0,1
"84",9,252648.34712316,4.19763021096729,2.69479843893196,"PMi",15161.8239490241,3500.38128592216,11661.442663102,1.12524842926862
"85",9,252648.34712316,6.0446584991493,4.54182672711398,"Ma",90409.2514748257,78747.8088117237,11661.442663102,5.90867678467962
"86",9,252648.34712316,6.27005994161495,4.76722816957963,"Ma",301762.295806561,290100.85314346,11661.442663102,3.33401445781487
"87",9,252648.34712316,6.76406193652025,5.26123016448493,"PMi",316022.469701011,291596.872272468,24425.5974285429,1.04649501253534
"88",9,252648.34712316,10.2107005702343,8.70786879819894,"P",316022.469701011,279536.236929616,36486.2327713951,NA
"89",9,252648.34712316,13.413277995287,11.9104462232517,"PMi",268962.737411391,25177.1454287035,243785.591982688,0.800493462062347
"90",9,252648.34712316,14.47579183199,12.9729600599546,"P",268962.737411391,0,268962.737411391,NA
"91",10,129154.978521579,2.50955996979176,0,"Ma",18484.804904912,18484.804904912,0,1
"92",10,129154.978521579,4.22998493056199,1.72042496077024,"Mi",21876.7860296012,21876.7860296012,7.27595761418343e-12,1.17346370186175
"93",10,129154.978521579,5.3345966122296,2.82503664243784,"Mi",24443.6541572648,24443.6541572648,7.27595761418343e-12,1.11123944470807
"94",10,129154.978521579,6.52487570673766,4.01531573694591,"PMi",25513.4815776487,15541.46223712,9972.01934052874,1.03763460025335
"95",10,129154.978521579,6.72247636340805,4.21291639361629,"Mi",27835.0349149052,17863.0155743765,9972.01934052874,1.14762683904349
"96",10,129154.978521579,7.23760946745747,4.72804949766572,"Mi",25985.3288385059,16013.3094979771,9972.01934052874,0.892745396118793
"97",10,129154.978521579,7.34208783214747,4.83252786235571,"Ma",150997.515594526,141025.496253997,9972.01934052874,5.80787086807967
"98",10,129154.978521579,8.48476481294255,5.97520484315079,"P",150997.515594526,132053.016955825,18944.4986387003,NA
"99",10,129154.978521579,10.3257083166463,7.81614834685451,"Mi",152584.711901904,133640.213263204,18944.4986387003,0.995077351384851
"100",10,129154.978521579,11.1907128697338,8.68115289994205,"Mi",151132.478285368,132187.979646668,18944.4986387003,0.984300753971419
"101",10,129154.978521579,11.3674826577003,8.85792268790857,"PMi",141770.788372741,21410.1421853811,120360.64618736,0.928240804887048
"102",10,129154.978521579,11.8196336696525,9.31007369986075,"Mi",138437.825945752,18077.1797583918,120360.64618736,0.82987029172634
"103",10,129154.978521579,12.0895252390228,9.57996526923105,"Mi",138425.943351563,18065.297164203,120360.64618736,0.989118014948353
"104",10,129154.978521579,12.4681604038192,9.95860043402748,"PMi",136347.73204658,0,136347.73204658,0.870826661405969
"105",11,80201.2921797119,1.96749808985534,0,"Ma",70941.5006511224,70941.5006511224,0,1
"106",11,80201.2921797119,4.75081828496421,2.78332019510888,"Mi",68196.8412320788,68196.8412320788,-7.27595761418343e-12,0.948155634758807
"107",11,80201.2921797119,5.83250710870684,3.8650090188515,"P",68196.8412320788,59393.7020471511,8803.1391849277,NA
"108",11,80201.2921797119,5.83357065373152,3.86607256387619,"Mi",76156.9396173999,67353.8004324722,8803.1391849277,1.12716775599358
"109",11,80201.2921797119,6.48407398938927,4.51657589953393,"Mi",80709.8242759985,71906.6850910708,8803.1391849277,1.0637437423454
"110",11,80201.2921797119,7.30395008178456,5.33645199192922,"Mi",85881.9720396247,77078.832854697,8803.1391849277,1.06709064324877
"111",11,80201.2921797119,7.8656922978804,5.89819420802506,"Mi",80692.2775298535,71889.1383449258,8803.1391849277,0.929762981376359
"112",11,80201.2921797119,8.68053663495094,6.7130385450956,"Mi",89413.1371243448,80609.9979394171,8803.1391849277,1.11630257956061
"113",11,80201.2921797119,10.0482981495636,8.08080005970827,"PMi",93322.6366135725,71765.8557407404,21556.7808728321,1.04068622963599
"114",11,80201.2921797119,11.1276464357191,9.1601483458638,"Mi",96207.8480768623,74651.0672040303,21556.7808728321,1.03305886206172
"115",11,80201.2921797119,11.9366107039371,9.96911261408178,"Mi",94063.6656419135,72506.8847690814,21556.7808728321,0.966241003979786
"116",11,80201.2921797119,12.8580737730271,10.8905756831718,"Mi",85492.7249105943,63935.9440377622,21556.7808728321,0.876424738045262
"117",11,80201.2921797119,12.9866195261258,11.0191214362704,"P",85492.7249105943,8097.09511397348,77395.6297966208,NA
"118",11,80201.2921797119,14.0594581164226,12.0919600265673,"PMi",85063.3497196274,0,85063.3497196274,0.88467469638804
"119",12,26472.0412955559,7.03880223596228,0,"Ma",20343.6796673991,20343.6796673991,0,1
"120",12,26472.0412955559,8.74430671855106,1.70550448258878,"Mi",25896.7972990326,25896.7972990326,9.09494701772928e-13,1.26226238563106
"121",12,26472.0412955559,8.89184340434815,1.85304116838587,"Mi",34335.7458773919,34335.7458773919,9.09494701772928e-13,1.32490036080039
"122",12,26472.0412955559,9.81075554578327,2.77195330982099,"Mi",33115.8531304359,33115.8531304359,9.09494701772928e-13,0.96009401236661
"123",12,26472.0412955559,10.1329868702922,3.09418463432996,"PMi",30672.2174423659,28568.5217845167,2103.6956578492,0.924733126108982
"124",12,26472.0412955559,10.4781082106685,3.43930597470622,"Mi",27298.175532886,25194.4798750368,2103.6956578492,0.880265308908497
"125",12,26472.0412955559,10.6448269918653,3.60602475590306,"Mi",27221.9196706145,25118.2240127653,2103.6956578492,0.996081892537
"126",12,26472.0412955559,10.818737608836,3.77993537287369,"Mi",26386.4443425974,24282.7486847482,2103.6956578492,0.965834227187412
"127",12,26472.0412955559,10.9916703057867,3.95286806982442,"Mi",27400.5512979523,25296.8556401031,2103.6956578492,1.04079680439638
"128",12,26472.0412955559,11.1440450352679,4.10524279930566,"Mi",28987.0947540178,26883.3990961686,2103.6956578492,1.06185294979457
"129",12,26472.0412955559,11.3989688423594,4.36016660639711,"PMi",30842.2310830467,27146.743396117,3695.48768692966,1.06755978795708
"130",12,26472.0412955559,12.5480125126376,5.50921027667531,"Mi",28706.7610167202,25011.2733297905,3695.48768692966,0.915337708947824
"131",12,26472.0412955559,12.9012513278239,5.86244909186162,"PMi",28810.2200429813,2064.59502024054,26745.6250227408,1.00212387323362
"132",12,26472.0412955559,13.1060389580495,6.06723672208726,"Mi",28366.5707837604,1620.94576101957,26745.6250227408,0.771193064699695
"133",12,26472.0412955559,13.2033629842659,6.16456074830361,"Mi",28264.8896774324,1519.26465469163,26745.6250227408,0.92887093615018
"134",12,26472.0412955559,13.6343822235706,6.59557998760832,"Mi",28201.6586943292,1456.03367158842,26745.6250227408,0.918813142496443
"135",12,26472.0412955559,13.761386742987,6.72258450702476,"Mi",28153.2894976219,1407.66447488109,26745.6250227408,0.954626614762867
"136",12,26472.0412955559,14.6470983406117,7.60829610464943,"PMi",28189.4778510006,0,28189.4778510006,0.999623778262483
"137",13,50371.9606114675,2.20516426911059,0,"Ma",56039.1328153678,56039.1328153678,0,1
"138",13,50371.9606114675,6.07405771384325,3.86889344473265,"PMi",55923.531782823,51690.6224411152,4232.90934170785,0.979004972806516
"139",13,50371.9606114675,9.40619322773471,7.20102895862412,"Mi",53515.7180095935,49282.8086678856,4232.90934170785,0.936480136323903
"140",13,50371.9606114675,10.5911589657429,8.38599469663226,"PMi",58708.3518440858,50057.7494785995,8650.60236548637,1.09839613327439
"141",13,50371.9606114675,13.7271851400963,11.5220208709858,"PMi",53706.385807019,4680.73854170159,49025.6472653174,0.883547714699742
"142",13,50371.9606114675,14.8000224159536,12.594858146843,"P",53706.385807019,0,53706.385807019,NA
"143",14,738599.555164381,1.87529916208265,0,"Ma",52572.0765519446,52572.0765519446,0,1
"144",14,738599.555164381,4.98495092075898,3.10965175867633,"PMi",59252.2392855017,27259.2735520915,31992.9657334102,1.10984863337393
"145",14,738599.555164381,5.65277952184549,3.77748035976285,"Mi",58657.1641609087,26664.1984274985,31992.9657334102,0.971067217508853
"146",14,738599.555164381,5.90787261032839,4.03257344824575,"Ma",285834.160315926,253841.194582516,31992.9657334102,4.86681240845851
"147",14,738599.555164381,5.99683160933168,4.12153244724903,"Mi",285788.869691482,253795.903958072,31992.9657334102,0.999325854511272
"148",14,738599.555164381,6.0549763817742,4.17967721969156,"Mi",302290.16866968,270297.20293627,31992.9657334102,1.06467518019215
"149",14,738599.555164381,6.74824869984732,4.87294953776467,"Ma",965730.246262639,933737.280529229,31992.9657334102,3.18376676855993
"150",14,738599.555164381,6.98085266660131,5.10555350451866,"Mi",1001287.22809091,969294.262357504,31992.9657334102,1.03684614661567
"151",14,738599.555164381,7.64550902162133,5.77020985953868,"PMi",1068007.39959737,1000770.84638901,67236.5532083658,1.06521413213425
"152",14,738599.555164381,9.13624638329244,7.26094722120979,"Mi",946454.168845518,879217.615637152,67236.5532083658,0.871586514014273
"153",14,738599.555164381,9.23229078291647,7.35699162083382,"Mi",859165.653699362,791929.100490996,67236.5532083658,0.900255710276554
"154",14,738599.555164381,9.42737168672683,7.55207252464418,"Mi",890863.327465701,823626.774257336,67236.5532083658,1.03893999139088
"155",14,738599.555164381,10.0090129320068,8.1337137699241,"PMi",776463.918924281,49568.0033295258,726895.915594755,0.858392139624415
"156",14,738599.555164381,10.7932250018438,8.91792583976114,"PMi",775086.159281209,0,775086.159281209,0.911614493075597
"157",15,66231.2395823302,1.17579048185807,0,"Ma",69408.9581821246,69408.9581821246,0,1
"158",15,66231.2395823302,3.31793098765097,2.1421405057929,"Mi",82983.4573525799,82983.4573525799,6.3664629124105e-12,1.18296066803429
"159",15,66231.2395823302,4.96722343910321,3.79143295724514,"P",82983.4573525799,76182.0321036775,6801.4252489024,NA
"160",15,66231.2395823302,5.54657634872672,4.37078586686865,"Mi",76796.5443581392,69995.1191092368,6801.4252489024,0.907726641956289
"161",15,66231.2395823302,7.06146411447292,5.88567363261485,"Mi",76445.5661202954,69644.140871393,6801.4252489024,0.986825484883061
"162",15,66231.2395823302,7.12856483013756,5.95277434827949,"Mi",80421.2547517497,73619.8295028473,6801.4252489024,1.05670222465068
"163",15,66231.2395823302,7.33077018897262,6.15497970711455,"PMi",83206.8536051378,70287.8957572754,12918.9578478624,1.03670677292605
"164",15,66231.2395823302,7.81835124461657,6.6425607627585,"Mi",68780.4702409152,55861.5123930528,12918.9578478624,0.792393718945195
"165",15,66231.2395823302,8.94088656555875,7.76509608370068,"PMi",64584.0584877178,45791.6424384357,18792.4160492821,0.918471085509476
"166",15,66231.2395823302,9.32870694984438,8.15291646798631,"Mi",69533.2393189758,50740.8232696936,18792.4160492821,1.10516782587692
"167",15,66231.2395823302,10.8308650934987,9.65507461164064,"P",69533.2393189758,6685.3759541992,62847.8633647766,NA
"168",15,66231.2395823302,11.421373138298,10.24558265644,"Mi",69611.2082665147,6763.34490173811,62847.8633647766,0.904345643308544
"169",15,66231.2395823302,11.7107703335275,10.5349798516694,"Mi",69625.7236356953,6777.86027091875,62847.8633647766,0.987407649093059
"170",15,66231.2395823302,12.1494974652017,10.9737069833436,"PMi",69560.6943361932,0,69560.6943361932,0.968138868512064
"171",16,40507.2135317702,1.41264141165818,0,"Ma",37699.3418074726,37699.3418074726,0,1
"172",16,40507.2135317702,5.89570010400474,4.48305869234656,"PMi",47316.210421067,41740.8583396172,5575.35208144987,1.22754498920198
"173",16,40507.2135317702,7.17308699993192,5.76044558827374,"Mi",42687.6035656761,37112.2514842263,5575.35208144987,0.882663951248538
"174",16,40507.2135317702,9.19007220822073,7.77743079656255,"P",42687.6035656761,31732.6099190298,10954.9936466463,NA
"175",16,40507.2135317702,11.52500590687,10.1123644952119,"P",42687.6035656761,4069.52876574572,38618.0747999304,NA
"176",16,40507.2135317702,12.6249483780555,11.2123069663973,"P",42687.6035656761,0,42687.6035656761,NA
"177",17,15246.6829632207,5.52160861380794,0,"Ma",17751.1489383429,17751.1489383429,0,1
"178",17,15246.6829632207,7.55220119982535,2.03059258601741,"PMi",23544.3887702372,22091.8445240415,1452.54424619572,1.31309180578155
"179",17,15246.6829632207,9.16174259352158,3.64013397971364,"P",23544.3887702372,20483.2698160669,3061.11895417031,NA
"180",17,15246.6829632207,10.0947616803642,4.57315306655625,"Mi",18105.7757548615,15044.6568006912,3061.11895417031,0.723428517529396
"181",17,15246.6829632207,10.1416560622003,4.62004744839237,"Mi",17892.2500704237,14831.1311162534,3061.11895417031,0.985531140123344
"182",17,15246.6829632207,10.5086658588533,4.98705724504535,"Mi",16851.6208331927,13790.5018790224,3061.11895417031,0.927772210612305
"183",17,15246.6829632207,10.7990077119307,5.27739909812277,"PMi",16054.2886950581,1124.57036373105,14929.7183313271,0.940510379658623
"184",17,15246.6829632207,12.0476377854918,6.52602917168386,"P",16054.2886950581,0,16054.2886950581,NA
"185",18,33040.5579465727,9.38240425267387,0,"Ma",28908.7670194696,28908.7670194695,0,1
"186",18,33040.5579465727,11.8775528010431,2.49514854836919,"PMi",32254.4243967614,29681.8197004025,2572.60469635891,1.10203414414819
"187",18,33040.5579465727,14.6706365277836,5.28823227510972,"PMi",37886.9335910476,32070.7658689672,5816.16772208047,1.17223436168535
"188",18,33040.5579465727,15.9090134501768,6.52660919750293,"PMi",35693.3523546816,2442.32742093892,33251.0249337427,0.924799430031846
"189",18,33040.5579465727,17.3285329641626,7.9461287114887,"P",35693.3523546816,0,35693.3523546816,NA
"190",19,67613.4485671557,2.70141409279597,0,"Ma",96771.7428995551,96771.7428995551,0,1
"191",19,67613.4485671557,7.44869635232497,4.74728225952901,"PMi",97562.7466599179,87191.6196030712,10371.1270568467,0.984755907376622
"192",19,67613.4485671557,11.0393272108828,8.33791311808682,"P",97562.7466599179,78242.2109548002,19320.5357051176,NA
"193",19,67613.4485671557,12.8606521170415,10.1592380242456,"Mi",82381.703303651,63061.1675985333,19320.5357051176,0.778138069116939
"194",19,67613.4485671557,13.4546831581555,10.7532690653596,"PMi",71048.8274514246,5983.77364446099,65065.0538069636,0.816979087713651
"195",19,67613.4485671557,15.1480847114236,12.4466706186276,"PMi",71906.9915206785,0,71906.9915206785,1.04309241376721
"196",20,4706.87435920665,4.06326027679972,0,"Ma",4827.50028309641,4827.50028309641,0,1
"197",20,4706.87435920665,5.11138726208514,1.04812698528543,"P",4827.50028309641,0,4827.50028309641,NA
"198",21,361137.355594944,1.21618947736189,0,"Ma",16996.1318561744,16996.1318561743,0,1
"199",21,361137.355594944,2.02812771140188,0.811938234039999,"PMi",19505.9435966228,15122.3582645465,4383.58533207626,1.14306564013339
"200",21,361137.355594944,2.64471385694316,1.42852437958128,"PMi",21329.8076361546,12622.5633728228,8707.24426333184,1.11630817803718
"201",21,361137.355594944,2.96101447057597,1.74482499321408,"PMi",25624.0455293822,12579.8093095816,13044.2362198006,1.33702700327921
"202",21,361137.355594944,3.41858581694885,2.20239633958697,"PMi",29993.5045582669,13639.3716041352,16354.1329541317,1.34194415617373
"203",21,361137.355594944,4.88674829041068,3.67055881304879,"P",29993.5045582669,9798.53298292522,20194.9715753417,NA
"204",21,361137.355594944,5.53361404033979,4.3174245629779,"P",29993.5045582669,5770.09591935524,24223.4086389116,NA
"205",21,361137.355594944,6.26315145221965,5.04696197485776,"P",29993.5045582669,1499.67522791334,28493.8293303535,NA
"206",21,361137.355594944,6.78016789945994,5.56397842209805,"Ma",231399.52641824,202905.697087887,28493.8293303535,9.19421405208392
"207",21,361137.355594944,6.96937383179471,5.75318435443283,"PMi",221039.169353932,188171.1728065,32867.996547432,0.947920111356896
"208",21,361137.355594944,7.37553520013406,6.15934572277217,"Ma",520393.809268482,487525.81272105,32867.996547432,2.34957664815743
"209",21,361137.355594944,7.68396910884839,6.4677796314865,"PMi",505978.85480249,468236.8330557,37742.0217467907,0.968848891406862
"210",21,361137.355594944,8.71738726169334,7.50119778433146,"P",505978.85480249,464168.249893333,41810.6049091576,NA
"211",21,361137.355594944,9.50171808044455,8.28552860308267,"P",505978.85480249,459833.815422537,46145.039379953,NA
"212",21,361137.355594944,10.3506961275988,9.13450665023692,"PMi",486352.619575629,435918.309590554,50434.3099850752,0.943447202424415
"213",21,361137.355594944,11.1087290912944,9.89253961393247,"PMi",414906.375654254,360708.701846302,54197.6738079523,0.832536581165312
"214",21,361137.355594944,12.147421841206,10.9312323638442,"P",414906.375654254,356308.516014607,58597.8596396471,NA
"215",21,361137.355594944,12.7497047056228,11.533515228261,"P",414906.375654254,351830.153112264,63076.2225419905,NA
"216",21,361137.355594944,13.4191428206012,12.2029533432393,"PMi",384457.690637089,317306.450202641,67151.2404344478,0.901028711172577
"217",21,361137.355594944,13.6908534022576,12.4746639248957,"P",384457.690637089,20160.0787875387,364297.61184955,NA
"218",21,361137.355594944,14.4106914137592,13.1945019363973,"P",384457.690637089,0,384457.690637089,NA
"219",22,90091.8386612712,2.44793587724197,0,"Ma",58510.6905504094,58510.6905504094,0,1
"220",22,90091.8386612712,4.34441471109456,1.8964788338526,"PMi",79501.1536802633,75973.7739895149,3527.37969074844,1.34604846247164
"221",22,90091.8386612712,5.41414488303372,2.96620900579175,"Mi",100635.926042961,97108.5463522128,3527.37969074844,1.2711886687152
"222",22,90091.8386612712,5.73500255745419,3.28706668021222,"PMi",112475.632027084,106018.169824804,6457.46220227928,1.12008402583407
"223",22,90091.8386612712,7.53460876179606,5.08667288455409,"P",112475.632027084,102503.706331525,9971.92569555852,NA
"224",22,90091.8386612712,10.3291448807753,7.88120900353333,"PMi",93864.7412814409,80244.3466542043,13620.3946272366,0.797844794337093
"225",22,90091.8386612712,10.4103160022268,7.9623801249848,"Mi",95230.9542615164,81610.5596342798,13620.3946272366,1.0165488552114
"226",22,90091.8386612712,13.2370482038403,10.7891123265983,"P",95230.9542615164,78685.1750788534,16545.7791826629,NA
"227",22,90091.8386612712,16.2027553142422,13.7548194370002,"PMi",96421.3803670571,76190.6116617482,20230.7687053089,0.980487799695464
"228",22,90091.8386612712,16.8401705191584,14.3922346419165,"P",96421.3803670571,8224.864411804,88196.5159552531,NA
