"","claim_no","occurrence_period","occurrence_time","claim_size","notidel","setldel","no_payment"
"28",28,1,0.573475898941979,33597.0235738324,1.0537423381646,6.54147320645176,4
"29",29,1,0.589678303571418,14300.1237003718,2.3653251490973,3.49392730782872,2
"30",30,1,0.719657292356715,132228.584313414,4.6579868911218,10.838835075021,8
"31",31,1,0.394973045215011,125883.349269746,1.6355152449094,14.0473184089407,6
"32",32,1,0.919203929137439,29355.658664826,1.32669860682438,10.6249657620741,5
"33",33,1,0.962570293573663,178.896846121004,0.453429805561041,1.380805211449,2
"34",34,1,0.233523525530472,298467.150941276,1.16921159827131,13.172092421846,4
"35",35,1,0.724497599992901,57489.5031750086,0.560513934968887,14.0747392781916,8
"36",36,1,0.903634525137022,5798.11641285797,4.94138878903663,0.764125071875388,1
"37",37,1,0.603474084753543,10692.976667476,1.46378758515534,1.71710489018679,2
"38",38,1,0.631507298909128,24386.9849049259,2.08206931317406,6.15135139992765,5
"39",39,1,0.937385849654675,792.233785407962,1.93564059939041,1.54843914100858,2
"40",40,1,0.850482750684023,308177.687395261,1.1325133277797,11.2712914356697,5
"41",41,1,0.579820899059996,894621.216824032,2.24087958649035,9.8028723225508,4
"42",42,1,0.821403923910111,812008.109074031,2.00420660430974,9.73670062150151,10
"43",43,1,0.113718609092757,66543.4926271497,2.94884481249651,9.34626756626747,5
"44",44,1,0.764507758663967,1539.29441335109,7.52149456014703,1.0694839485346,1
"45",45,1,0.623613457195461,2599.54142072681,3.48242556596551,1.68934156580909,1
"46",46,1,0.148446606704965,7895.10567968608,4.14325035805383,2.1835382552562,2
"47",47,1,0.0802644665818661,1550343.62830904,1.28522935358223,31.2579543378517,4
"48",48,1,0.464069551322609,5990.47229975514,1.76974437357823,0.842300803716895,1
"49",49,1,0.779368161456659,138848.788300031,0.151144812402494,16.8961447609963,5
"50",50,1,0.73352795955725,89763.5666805061,2.30861619454256,13.6607135890589,4
"51",51,1,0.817230444401503,54581.4869519224,1.33479921730418,11.4022104225953,4
"52",52,1,0.170162481255829,11413.8036729609,1.55390732084315,4.56239170594487,3
"53",53,1,0.94472032552585,29260.5666533546,1.75642672978874,6.79268320178436,5
"54",54,1,0.293623841367662,70537.4204603662,0.744235221681071,7.50595352553468,4
"55",55,1,0.149072052445263,32223.7025919169,1.51617527476149,7.61057292080824,4
"56",56,1,0.719378591282293,650.355798511628,1.6278778833248,1.11263295357095,1
"57",57,1,0.324085952481255,111082.129281971,1.86655533576287,18.0985538046812,4
"58",58,1,0.778809498529881,258.301276421319,6.72326760545528,0.894212839379774,1
"59",59,1,0.394441001815721,15258.7939132371,5.5463454139119,4.34355687996556,4
"60",60,1,0.67859286791645,90891.9567886682,2.05051970828843,8.30792682544431,5
"61",61,1,0.775825042743236,12942.2092783587,1.31776913957793,3.74549011798694,3
"62",62,1,0.187869044020772,5652.53484017035,4.84891657886345,1.0121717004951,1
"63",63,1,0.0290858189109713,15719.2991428492,2.33083949173441,5.49171207374558,4
"64",64,1,0.135713797062635,20237.491364037,10.6710228637944,4.90892766525931,4
"65",65,1,0.680164178134874,18833.9614261501,2.7590236133918,6.93104532809967,4
"66",66,1,0.9348229537718,9200.20045941923,1.66205528279143,1.88959037314433,3
"67",67,1,0.550494084367529,16270.3473501688,1.7176234182245,5.31637161048052,4
"68",68,1,0.601766235427931,14548.8411625335,1.19108383418837,5.96860513468101,2
"69",69,1,0.19699448812753,28499.4950824532,1.2862131713747,9.84781497997826,4
"70",70,1,0.535236610565335,392643.378475652,3.54493468035849,23.4800739021703,7
"71",71,1,0.179555739276111,1876.43058960458,8.43531477292355,1.33873572624452,2
"72",72,1,0.451886494411156,54391.5361528539,3.89561459982546,8.06784980927664,4
"73",73,1,0.317053351784125,99078.1177920802,0.609083194863041,10.2292593200831,6
"74",74,1,0.116174670401961,71208.1593793831,0.629450222387659,15.7432964441402,5
"75",75,1,0.186102156760171,58261.4743721345,0.114026597507425,12.9000615712105,4
"76",76,1,0.729730096645653,190735.66214748,2.06569459787255,12.6907699836362,4
"77",77,1,0.41187207121402,5252.96988596156,1.70336220323275,0.623767717735408,2
"78",78,1,0.414049681741744,105706.253578644,0.618565116632167,14.1209519709987,4
"79",79,1,0.480310129001737,37768.2133057563,0.453686566277904,9.32623453806497,4
"80",80,1,0.427494465606287,152816.744184753,0.503751349225904,20.0379440355894,4
"81",81,1,0.136490360135213,25099.6592396079,2.16329560172033,7.41532087565019,4
"82",82,1,0.824679406359792,52570.9434158181,2.71257996482122,13.6835042759096,5
"83",83,1,0.592304242542014,111646.694014048,3.08744627946867,17.6731614220895,7
"84",84,1,0.794396977638826,13298.2864791101,0.0366004009062635,5.73955382299983,3
"85",85,1,0.769032425712794,112283.210317771,0.731928670600938,20.4516785251022,6
"86",86,1,0.918056417256594,40910.0338525688,2.79817273705759,6.74330065138204,7
"87",87,1,0.862629777053371,411760.892085115,1.03434143517179,14.031365634365,8
"88",88,1,0.316975237801671,44348.3746675887,1.27493212485128,7.05212246040914,5
"89",89,1,0.259260575985536,70288.2935213055,3.94634789105125,13.7338017913987,12
"90",90,1,0.74226645193994,1445808.76038716,0.364543283892899,31.8502484245411,11
"91",91,1,0.74736111680977,47056.3172575616,1.0940654241044,10.3675154522391,9
"92",92,1,0.917904034024104,220731.383058001,3.69812497079654,18.8825578342147,7
"93",93,1,0.793191209202632,196918.644753891,2.75903726422726,19.4856370729639,9
"94",94,1,0.133329618256539,225424.203852878,2.22458989353545,18.7701775100695,5
"95",95,1,0.287749752169475,170607.128294465,1.37926597395675,13.4299911930992,4
"96",96,1,0.194676143815741,250957.272287981,4.95458831702014,27.2916794578586,5
"97",97,1,0.784109382657334,12412.7547078635,2.81581316334185,4.57650804834975,3
"98",98,1,0.128872161731124,71123.1866801141,3.1624395313629,15.7433537892935,5
"99",99,1,0.129089283524081,90215.2173841209,2.04403147370407,11.6171254745152,5
"100",100,1,0.0722531112842262,593.045638015355,3.6852071445363,0.882498006960542,2
"101",101,1,0.0531294834800065,3231.19555505314,4.41315227721743,0.97725457784931,1
"102",102,1,0.531874436419457,554.021840836284,2.01160197421149,1.1595201815152,2
"103",103,1,0.112308241659775,459435.683126525,1.73258254052849,26.3627516817554,5
"104",104,2,1.74318771972321,221095.163870123,0.312582612365862,9.77853347321104,4
"105",105,2,1.73131547728553,28.8680999791195,4.75633902372377,0.832857466012071,1
"106",106,2,1.88511768705212,399661.11868954,2.26672005889775,22.2796048538945,6
"107",107,2,1.51711105555296,50068.5486025069,1.42537531604256,7.49813569830341,4
"108",108,2,1.8519309849944,199689.182549851,3.94244880351548,11.6228822820737,7
"109",109,2,1.44279626826756,11863.6293989036,3.75099037960772,3.58677958946775,3
"110",110,2,1.15788010042161,2381.20533822335,1.10290588766061,0.961212972091424,1
"111",111,2,1.44232463883236,139043.339374067,3.12778005793481,11.1209573024714,13
"112",112,2,1.9677336672321,16576.4422365318,1.23336335422717,3.44529537158315,4
"113",113,2,1.48458792944439,20500.7099330694,5.8052552243877,1.57416750457238,5
"114",114,2,1.2524584394414,59372.3602420559,1.60373853070257,12.3923208691992,5
"115",115,2,1.25968998018652,67253.1807397255,0.249963829759992,14.3034269950148,4
"116",116,2,1.54201594088227,97264.9457914516,4.02578281823609,11.3433837969241,6
"117",117,2,1.64987583761103,17772.0759946079,3.45910501289606,6.99654649449946,4
"118",118,2,1.33641913230531,107485.16155511,0.282281807685008,8.29184368464689,10
"119",119,2,1.0609497462865,4423.05945809519,4.38932513948742,0.946989487035816,1
"120",120,2,1.45131085021421,48879.6634667256,1.4933220270316,11.6645135171135,5
"121",121,2,1.83875503344461,59162.3883938513,2.6319363404985,8.58462332448652,4
"122",122,2,1.57463733432814,90185.462333221,5.85141269866372,13.112931154546,10
"123",123,2,1.35335037740879,16030.5891295102,3.30754243307717,4.92992117105741,4
"124",124,2,1.54742607823573,496.738169209274,3.7461185461782,1.10093868398131,2
"125",125,2,1.89271859382279,3187.60301053714,1.64272221833917,0.539284868328226,2
"126",126,2,1.48999057058245,3032.82485820287,1.66262887151977,1.29273938841657,1
"127",127,2,1.17163211316802,43834.807310271,0.586688525151462,7.28068666924373,5
"128",128,2,1.54303099401295,24086.6394236525,1.78612881837273,5.64615303106031,5
"129",129,2,1.96146769588813,8080.81168864295,5.6696708658896,0.729027645853948,3
"130",130,2,1.31368382205255,8779.52561497733,0.169548918330039,2.037494243337,2
"131",131,2,1.82051454810426,337116.006037359,0.661606570080201,23.3390381242032,5
"132",132,2,1.30705440044403,2075.59146713948,4.09321583519065,1.28128973327147,2
"133",133,2,1.18545358115807,104683.685706026,1.84191712603775,13.7264472007469,7
"134",134,2,1.04834677674808,43985.2347096474,2.28814057734318,10.6269808778659,5
"135",135,2,1.24567414727062,9091.75943386487,2.1123643284527,4.30719724835634,3
"136",136,2,1.35110692214221,38738.6208917679,6.05471887773197,3.54517089624356,14
"137",137,2,1.15902238176204,125548.833352118,3.79804113969628,16.9531322177143,6
"138",138,2,1.30409799679182,492680.238799518,1.74326149638392,15.9847933976001,4
"139",139,2,1.01754832477309,2075016.41942425,0.226530511213223,19.5451043903555,6
"140",140,2,1.99655267922208,107246.202933195,0.0546513639134682,12.9739655556117,9
"141",141,2,1.80439331266098,35740.3892162283,0.980184724332997,4.87136527885396,8
"142",142,2,1.08658060175367,99374.3132904192,1.24238913789981,9.60360846248962,4
"143",143,2,1.86993326968513,40284.9602913822,2.24586914797224,7.52843665616269,4
"144",144,2,1.55458586337045,13498.1889271549,3.95799817608514,6.16980888598825,2
"145",145,2,1.42137842183001,118159.250197998,1.77027704695857,19.8672565149499,4
"146",146,2,1.06763681909069,224758.988682054,0.738304689041017,17.9624579338144,5
"147",147,2,1.56143795652315,135606.862429425,3.6077566947602,9.34160228351254,4
"148",148,2,1.07072189426981,1251069.55040036,3.17915636912078,20.0799579462721,4
"149",149,2,1.21139193885028,207790.385566767,1.90202015915344,21.7972128148314,4
"150",150,2,1.54962041345425,77210.6090858447,1.70093115813666,15.4700349752303,10
"151",151,2,1.48198144836351,34211.8244245448,3.47486756760139,7.02092900736871,5
"152",152,2,1.1594698545523,36016.4880424161,0.849781360551386,4.97505166081969,5
"153",153,2,1.14957899507135,41466.7457081694,0.8830517658684,8.75109910353812,4
"154",154,2,1.49927288037725,17592.6111594047,1.1160500579921,3.59741491849052,5
"155",155,2,1.9405648780521,15968.8005227854,0.34228254397149,5.77105769370067,4
"156",156,2,1.33423132658936,101100.595995378,1.0747375529175,16.6539405624293,4
"157",157,2,1.18843432958238,73955.1734306208,2.50241260254125,17.7791722598682,7
"158",158,2,1.26971617829986,2806.24242514349,0.952049541488522,0.783459412151122,2
"159",159,2,1.53074407810345,863923.29990156,0.674093799576806,20.4769066509724,13
"160",160,2,1.02145022852346,153645.747709721,0.0272213461321356,10.3202694926181,4
"161",161,2,1.7987603074871,247428.508480128,1.92262920282999,10.1245087244544,4
"162",162,2,1.11033510020934,11167.5708351061,2.13303742690835,3.44535010499745,2
"163",163,2,1.53979828581214,41443.2834961282,3.93414700670903,7.35096104415587,4
"164",164,2,1.57123389746994,20857.2212553864,2.95657126689885,7.67180282401926,5
"165",165,2,1.61895154695958,11766.7312349693,0.143451948879543,2.86386951028872,2
"166",166,2,1.7148536934983,11540.7927919591,0.666601635737034,4.78729877792834,3
"167",167,2,1.12330057867803,23290.295783273,0.265651214897459,4.90873901465673,4
"168",168,2,1.31104961875826,5815.35542210632,3.98449847101066,0.671081444667432,2
"169",169,2,1.94573916262016,9538.48308783458,6.03968908585669,4.07661835552569,3
"170",170,2,1.5000250923913,108514.566074941,3.31090005711789,16.2525491995002,4
"171",171,2,1.1352304990869,56092.6736804624,0.235875649013903,15.8525128595438,5
"172",172,2,1.86925782053731,100009.58847851,1.30671195715354,16.2569542589686,5
"173",173,2,1.20504961209372,115505.819239669,2.70481898276997,13.2164139766251,4
"174",174,2,1.92504589096643,5906.62831786551,4.76127492526443,1.39522507343526,1
"175",175,2,1.8867535982281,54253.7199203432,0.622990796100577,9.33418339533439,5
"176",176,2,1.136295825243,2392455.87256612,0.485902918636308,23.4949558859149,7
"177",177,2,1.78534944215789,18953.0974536477,3.37045944357686,7.19453324828556,5
"178",178,2,1.45330341416411,207304.116159397,5.46684956458181,17.35466211671,6
"179",179,2,1.13574241939932,14603.0748550524,1.10057985616331,3.09309751951195,3
"180",180,2,1.88522103684954,193180.710238693,1.72676913119491,22.4535237111147,5
"181",181,2,1.33671354013495,53501.1496333684,4.28487300050332,12.768376981273,15
"182",182,2,1.31927411514334,4579.61012477976,0.688314307725201,0.574284152714157,1
"183",183,2,1.40378281474113,147346.565563685,0.860420635316431,22.0548645817312,4
"184",184,2,1.47907730704173,863991.494266542,1.46852326329401,30.8463550609115,7
"185",185,2,1.36790182022378,142558.917489693,1.9471733709668,16.6352119093307,4
"186",186,2,1.46569056762382,33431.3287466633,1.7756313164643,7.22721058839763,5
"187",187,2,1.04989215289243,76951.9539889526,3.47347129712874,14.8337252373598,5
"188",188,3,2.18735671159811,1072413.16291818,2.15532000791402,10.8775974411581,5
"189",189,3,2.9826594137121,31567.7295623007,0.729066088264725,6.0466667583228,5
"190",190,3,2.32827406958677,22616.5563404049,3.90157208746378,7.92665724325545,4
"191",191,3,2.17099639051594,28239.0613904774,1.55437026800876,7.45046224615767,5
"192",192,3,2.48825489450246,77.3718468035537,0.971446018920897,0.877999629214241,1
"193",193,3,2.01868741167709,3908.7927006602,2.38533536364648,1.36430185075765,1
"194",194,3,2.33948508370668,78810.7729775367,4.54178558879948,9.91302215947164,7
"195",195,3,2.02966337557882,233732.4595962,3.15969868572796,18.1788761552703,17
"196",196,3,2.86722866306081,85222.4688197189,3.3398209203629,15.1720009438888,10
"197",197,3,2.73170759971254,63811.2619678119,1.43736832143986,8.40475874818854,4
"198",198,3,2.31526079680771,11603.3306372089,1.49226702136483,5.47396019404078,3
"199",199,3,2.38645401177928,3804927.89639996,3.21035261839765,32.6192921456037,4
"200",200,3,2.33244599052705,303924.104989353,0.296281468857105,20.9085814670978,12
"201",201,3,2.08977797115222,75062.0790880553,0.756098215567287,9.6455483825325,4
"202",202,3,2.75705560250208,38326.3252052359,4.47580873601159,8.71715849275817,5
"203",203,3,2.6029684972018,301875.40331207,0.547421327191434,17.0508450041412,15
"204",204,3,2.14539997256361,17069.5663602679,1.82848182499292,4.16767573089946,4
"205",205,3,2.03251748345792,8217.04404696791,8.1450076491883,1.63966838275438,3
"206",206,3,2.48376814159565,206.741166724398,3.715378028939,1.25929281380494,2
"207",207,3,2.44456952787004,48748.1655928134,3.70133955571454,9.19581728447566,4
"208",208,3,2.06038558995351,36.2009437511528,0.503627458661394,0.837094631460251,2
"209",209,3,2.32750602206215,167130.127114389,2.37313262162486,22.8502077340639,4
"210",210,3,2.87842904729769,80046.4455217647,2.4235231019397,9.12698466428698,7
"211",211,3,2.93060488626361,137921.584723905,2.71774327147433,16.6803100040974,4
"212",212,3,2.3921784569975,366887.31937162,4.1699295602728,18.491837520531,9
"213",213,3,2.158846774837,149734.647428804,2.99327690162101,16.5339501570514,5
"214",214,3,2.31994760106318,8557.09994843862,2.94598627505463,2.83880643042146,2
"215",215,3,2.30696562025696,125185.692579929,0.750711163784209,20.4627753594904,10
"216",216,3,2.10781125444919,17008.6308399726,3.04722260794405,7.37874860663093,4
"217",217,3,2.97933430341072,362.068218497958,3.14715911168862,1.16904092439122,1
"218",218,3,2.49690342810936,34754.8857533558,1.95703486347639,5.15724210436384,5
"219",219,3,2.09307467192411,663.064819307923,3.50617514417577,0.558320206322285,1
"220",220,3,2.2117736581713,6716.04838139214,3.5685267378923,2.05277359235458,2
"221",221,3,2.93050074623898,14041.5722480772,0.591149981434955,4.63617447857983,3
"222",222,3,2.29684640676714,22111.8858992361,2.61563381548028,5.9757597092805,4
"223",223,3,2.65321824885905,111243.754016656,2.47131693846015,6.13649644720122,4
"224",224,3,2.90107047790661,27759.880305706,1.00994290884395,6.55070469421203,5
"225",225,3,2.99079579324462,4390.31924767182,3.59775078630326,1.20106303452644,1
"226",226,3,2.43033322133124,8306.4590570195,0.682292481110345,3.10142489894628,2
"227",227,3,2.39377692225389,9313.50227487527,0.736764274536861,3.0839761479279,2
"228",228,3,2.14190889545716,171358.174294727,2.80721367873426,13.5389221768108,13
"229",229,3,2.27980669634417,49762.6306267586,0.135488076900801,12.2350154851135,5
"230",230,3,2.56482222257182,15102.7789629677,0.540657554256348,5.14609048237487,4
"231",231,3,2.93513950542547,34957.3790924328,2.82987780869451,5.35435874187489,4
"232",232,3,2.35840014507994,108261.399737966,1.682696676824,14.9114464698545,9
"233",233,3,2.84200718090869,5098.87066783632,0.355184880303441,0.735180679805027,1
"234",234,3,2.72240921435878,27941.4547162413,0.386503269893672,9.28668502542431,4
"235",235,3,2.75073598930612,24472.0796508375,5.38877223211326,9.96666296374771,5
"236",236,3,2.92398845218122,20912.5952875073,7.1552870817451,3.28260691992526,6
"237",237,3,2.00237810681574,7044.3820339689,2.85044236108576,1.81587278625705,1
"238",238,3,2.1604299149476,36984.9721653576,1.72800819085172,5.71808253771496,4
"239",239,3,2.39927295129746,7087.45608850541,2.83592798869259,2.23468041199499,2
"240",240,3,2.67531957733445,38890.5082033421,3.46903322576394,3.70537022451042,5
"241",241,3,2.48037201631814,6326.23104119103,6.05018005015248,1.59274624408011,1
"242",242,3,2.53382878075354,158724.608840162,1.43408561522051,14.0355170639375,6
"243",243,3,2.31695015728474,32515.705319039,4.75409447003024,4.72027142205579,4
"244",244,3,2.81475759018213,128395.410135594,2.93311090924229,15.0210473555482,4
"245",245,3,2.29221952124499,85207.1465316329,8.35140682451915,13.2742795988912,10
"246",246,3,2.4091320913285,37513.6398542272,1.23787919375753,8.08324167268225,6
"247",247,3,2.09091830765828,17231.2949779182,5.48073086478692,7.36633921186317,4
"248",248,3,2.79859663802199,87397.9598145142,3.41689209488422,9.86383519249839,9
"249",249,3,2.35978524968959,102995.065342245,0.635041734001984,7.66845407716836,4
"250",250,3,2.04048757674173,51159.3179008656,2.89373006506232,14.4059832017846,5
"251",251,3,2.04108633985743,41553.8805298052,1.19324747783686,9.93606507506043,5
"252",252,3,2.95443423837423,581.00764803213,3.84926373334299,0.916813148405414,1
"253",253,3,2.37334124487825,363500.857167422,0.432838545126754,17.4857102218956,6
"254",254,3,2.80641966755502,1301.887860782,1.97389318147796,0.696237292779385,2
"255",255,3,2.91005900898017,51021.3293927618,0.938608302104844,6.90508335871316,8
"256",256,3,2.44007621286437,32806.1289493645,0.924631446627944,10.7404718928505,4
"257",257,3,2.57633650302887,20400.7686205988,1.47713074329772,6.2478350777561,4
"258",258,3,2.07366779516451,2994.03774980546,1.44689380095058,0.772659768524832,1
"259",259,3,2.16462739440612,80997.1690194159,4.95320840490147,15.3999375220154,4
"260",260,3,2.73989077587612,257257.715393935,0.921158687416953,25.8356500025498,9
"261",261,3,2.47571101272479,352863.626205071,3.63824460084913,16.8889226703407,4
"262",262,3,2.68552095326595,18.7602834116783,3.03774329186566,0.784827381732385,2
"263",263,3,2.95151494280435,2071.51733596749,2.45495764479454,1.24827946726545,1
"264",264,3,2.49746448756196,1846.2640239099,2.66210557887061,1.22927240894066,1
"265",265,3,2.47050062660128,2748.15609999801,5.27715086153338,1.00149225190235,1
"266",266,3,2.56019195006229,633111.806265817,1.01984376040543,19.1200654681116,5
"267",267,3,2.65251012053341,1213811.75152675,1.20026088770402,26.4775831623213,9
"268",268,3,2.27957349875942,60792.8691416695,1.11274853206449,9.088705990298,7
"269",269,3,2.97990758949891,118854.874057747,3.85657853605428,10.3371370873248,6
"270",270,3,2.64386410801671,1341071.5637704,0.390933124061401,30.3124443049512,14
"271",271,3,2.58257843577303,126910.871065177,0.771090905241557,11.4129208450934,4
"272",272,3,2.61587102594785,1398617.47554174,2.68759534570921,24.5286620296954,11
"273",273,3,2.92514029447921,7641.81240149336,3.62326360639421,2.39240314452996,2
"274",274,3,2.3900228952989,3834.39050953249,0.297961411705242,0.925272347397947,1
"275",275,3,2.28791968501173,131763.937940447,3.38450306939731,9.50595820609777,4
"276",276,3,2.09073596470989,313351.718228807,2.7164126535207,18.3898091420487,4
"277",277,3,2.32203390402719,305079.87974428,0.816136956508993,8.00710090747554,5
"278",278,4,3.75827011256479,51798.1477681727,0.852157785759604,9.67401375389712,6
"279",279,4,3.10441292962059,13771.5109871709,1.63124620557345,1.48638100628495,3
"280",280,4,3.7102778526023,309434.241018291,2.57124169247072,7.67252511026041,6
"281",281,4,3.96647738362662,613547.949240027,0.557259021241625,6.56828417692444,11
"282",282,4,3.20149122620933,236575.068561371,1.29379226422083,6.20294653472844,4
"283",283,4,3.10848865448497,2067.92635259154,2.55342707671013,1.32116004784608,2
"284",284,4,3.05540217878297,91101.4912058326,1.74371773764916,10.3451379352239,18
"285",285,4,3.82972351508215,46203.9121436255,3.10795928285109,6.75132515298764,5
"286",286,4,3.58119775657542,95492.0073359655,1.11272504099601,12.9663069698469,5
"287",287,4,3.4700923752971,30989.6252089552,0.525292615876828,7.34406565413984,4
"288",288,4,3.36501412000507,3956.7782235469,7.10116826307801,1.54923975716331,1
"289",289,4,3.28012462728657,59617.7452063872,1.50613425800772,8.75027855233571,4
"290",290,4,3.5997158549726,1473118.65514283,1.68852900960486,31.7525696367803,10
"291",291,4,3.81856961292215,407477.128986417,0.257278943550748,19.1290061492861,7
"292",292,4,3.09783228044398,611738.669978821,1.31366440840488,25.8052463367988,9
"293",293,4,3.96368952607736,6756.93940134138,1.55893506736072,1.61812652028518,2
"294",294,4,3.16873644338921,11140.2405504139,1.17859265298183,1.32771531055638,2
"295",295,4,3.08608340588398,15501.4092733165,2.61715282557056,5.97698573569583,5
"296",296,4,3.86121069570072,60690.6258505302,3.97690187960189,11.4859145554714,5
"297",297,4,3.52479060203768,102589.621633361,1.89392827706121,7.09737952627014,4
"298",298,4,3.65681087528355,1079603.46421565,1.94856070838634,22.185176183604,21
"299",299,4,3.22951937280595,58213.0526671136,1.08997880229433,13.6686901581311,7
"300",300,4,3.72122603142634,218300.096856452,1.35382251166454,14.4918791214555,15
"301",301,4,3.49075039499439,36207.5930601817,2.4641300707723,8.00731939676008,4
"302",302,4,3.96525559248403,23327.8973750967,5.01516287314714,6.76234901723924,4
"303",303,4,3.90694248047657,148331.3903064,6.82387251209049,7.52267346613639,4
"304",304,4,3.5512505278457,29148.2131628694,0.495975709956096,7.14298725317786,5
"305",305,4,3.07559909950942,50941.5406266844,5.08924135193636,11.5251472260872,4
"306",306,4,3.02270001126453,45488.909999475,2.02909453645642,6.69378743632638,5
"307",307,4,3.51323952781968,234462.433079529,0.848780046104219,12.2302671350291,5
"308",308,4,3.63072615163401,212317.323102537,1.12320791853381,14.0560420919936,6
"309",309,4,3.41877162433229,57783.0495348422,1.40002639482575,13.6302472612064,5
"310",310,4,3.87926594517194,7540.51391664502,3.27104859155069,2.09436768294161,3
"311",311,4,3.10798707301728,249680.278244819,3.78246219721953,12.4527480311379,7
"312",312,4,3.98027869639918,1897.96806335405,4.04505359911331,1.20136503443063,2
"313",313,4,3.2649666313082,735.005946905285,4.08221327578061,0.581098283456281,1
"314",314,4,3.08427752321586,88953.4590129556,1.55203773342453,6.03647058046068,5
"315",315,4,3.38590717571788,4356.10394373897,2.86507000989391,0.666289301239729,2
"316",316,4,3.12489582714625,137939.112005672,1.6091609981449,11.8174990825643,7
"317",317,4,3.58155422168784,172690.945414583,2.06141341287747,12.58251539607,6
"318",318,4,3.24014960811473,19474.3523304727,1.5064294480839,7.15348490718837,5
"319",319,4,3.72188788861968,191606.621981618,3.25910968743915,3.63684580467354,4
"320",320,4,3.14592869067565,6989.86449922719,1.83493139732646,1.9767623152893,1
"321",321,4,3.15283877030015,22360.9636860033,0.882562492436608,7.01205555690819,4
"322",322,4,3.25922267022543,111633.863095553,1.51107640682327,18.6669542282297,8
"323",323,4,3.77788626006804,37175.5770836725,2.00357781902389,5.54096529426688,4
"324",324,4,3.42646629968658,22554.9875365487,4.36497835171209,4.82142466710914,4
"325",325,4,3.06004833616316,8414.65639146821,5.27816039059843,2.22973493741743,3
"326",326,4,3.1148325370159,112364.588074012,1.78597843133042,11.1791965387872,12
"327",327,4,3.48275689734146,1909.11710830035,2.10825784949381,0.690994117429048,1
"328",328,4,3.97917358390987,1517872.13654321,0.0547662362348621,24.3734152134696,8
"329",329,4,3.81151678692549,201115.850924672,0.109350062187489,16.2505219990691,10
"330",330,4,3.54291281709448,131760.987459871,2.28392559742747,16.9856419009861,9
"331",331,4,3.07236708700657,11666.9144347149,2.85896488717653,3.68079708567124,3
"332",332,4,3.46648524608463,68150.1263184735,0.668418379911109,11.1441799962925,4
"333",333,4,3.33990564593114,2011.50902701331,1.77678969875595,1.36635267618258,2
"334",334,4,3.68991860514507,39472.1691589236,3.92317386735215,2.28933496447169,7
"335",335,4,3.51415737206116,127082.692516687,0.396736877834654,17.3008575640685,7
"336",336,4,3.51492301560938,1225411.26255033,2.60748415827448,9.81666654828201,6
"337",337,4,3.54551435401663,95444.3411009931,1.09514930585881,20.0512111208629,5
"338",338,4,3.44745733006857,61302.1223319745,0.649842479018016,11.4757638738685,6
"339",339,4,3.0838848403655,54065.0253603106,1.44384136452675,11.8655160789575,7
"340",340,4,3.93013369175605,5284.85645355591,2.8332625445701,1.27616685837201,1
"341",341,4,3.01644818624482,38520.6938413568,1.06416916680196,8.77512057121343,4
"342",342,4,3.41409239941277,435524.279861044,1.1951901243657,5.95281431286753,5
